2009	4	56	Louisiana Voodoo	Patrick Eaves	Winger
2009	4	57	San Francisco Fighting Cocks	Yan Danis	Goaltender
2009	4	58	South Carolina Stingrays	Dustin Penner	Winger
2009	4	59	Brandon Bandits	Liam Reddox	Winger
2009	4	60	Charlotte Storm	Niklas Hjalmarsson	Defense
2009	4	61	Oklahoma City Oil Barons	Shawn Matthias	Center
2009	4	62	San Francisco Fighting Cocks	Andreas Lilja	Defense
2009	4	63	Indianapolis Mountain Goats	Adam Pardy	Defense
2009	4	64	Louisiana Voodoo	Ville Peltonen	Winger
2009	4	65	Victoria Vipers	Richard Zednik	Center
2009	4	66	Green Bay Glory	Rick Rypien	Winger
2009	4	67	Victoria Vipers	Benoit Pouliot	Winger
2009	4	68	South Carolina Stingrays	Jason Strudwick	Defense
2009	4	69	Charlotte Storm	Michael Leighton	Goaltender
2009	4	70	Halifax Conquerers	Blake Comeau	Winger
2009	4	71	Indianapolis Mountain Goats	Brandon Sutter	Center
2009	4	72	Toledo Honey Badgers	Ville Koistinen	Defense
2009	5	73	San Francisco Fighting Cocks	Nicolas Deslauriers	Winger
2009	5	74	San Francisco Fighting Cocks	Nathan Oystrick	Defense
2009	5	75	Oakland Assassins	Nathan Gerbe	Winger
2009	5	76	Brandon Bandits	Jesse Winchester	Winger
2009	5	77	Brandon Bandits	Jay McClement	Center
2009	5	78	Oakland Assassins	David Steckel	Center
2009	5	79	Oklahoma City Oil Barons	Petr Vrana	Winger
2009	5	80	Indianapolis Mountain Goats	Joey McDonald	Goaltender
2009	5	81	Seattle Surge	Petr Prucha	Winger
2009	5	82	Indianapolis Mountain Goats	Radim Vrbata	Winger
2009	5	83	San Francisco Fighting Cocks	Jiri Tlusty	Winger
2009	5	84	Green Bay Glory	Morgan Ellis	Defense
2009	5	85	San Francisco Fighting Cocks	Frans Nielsen	Center
2009	5	86	South Carolina Stingrays	T. Peterson	Winger
2009	5	87	Toledo Honey Badgers	Steve Downie	Winger
2009	5	88	Halifax Conquerers	Curtis Sanford	Goaltender
2009	5	89	South Carolina Stingrays	Joe Sakic	Center
2009	5	90	San Francisco Fighting Cocks	Gilbert Brule	Winger
2010	1	1	Toledo Honey Badgers	Tyler Myers	Defense
2010	1	2	Louisiana Voodoo	John Tavares	Center
2010	1	3	Wichita Wolfpack	Tuukka Rask	Goaltender
2010	1	4	Oklahoma City Oil Barons	Michael Del Zotto	Defense
2010	1	5	Oakland Assassins	Matt Duchene	Center
2010	1	6	South Carolina Stingrays	Jamie Benn	Winger
2010	1	7	Oakland Assassins	Victor Hedman	Defense
2010	1	8	Halifax Conquerers	James Van Riemsdyk	Winger
2010	1	9	South Carolina Stingrays	Evander Kane	Winger
2010	1	10	Oakland Assassins	Erik Karlsson	Defense
2010	1	11	Victoria Vipers	John Carlson	Defense
2010	1	12	Louisville Lionhearts	Cdoy Franson	Defense
2010	1	13	Oklahoma City Oil Barons	Tyler Bozak	Center
2010	1	14	Charlotte Storm	Colin Wilson	Winger
2010	1	15	Toledo Honey Badgers	Jimmy Howard	Goaltender
2010	1	16	Oakland Assassins	Nikita Filatov	Winger
2010	1	17	Mississauga Indians	Tyler Ennis	Winger
2010	1	18	Milwaukee Ice Dragons	Jamie McBain	Defense
2010	1	19	Mississauga Indians	Nicklas Bergfors	Winger
2010	1	20	Halifax Conquerers	Ryan O'Reilly	Center
2010	2	21	San Francisco Fighting Cocks	Alex Pietrangelo	Defense
2010	2	22	Toledo Honey Badgers	Dmitri Kulikov	Defense
2010	2	23	Seattle Surge	Zach Boychuk	Winger
