56	"Brassard, Derick"	ATL	C	73	4	3	7	-26	15	0	0	0	0	32	12.5	511	7.0	126	149	275	45.8	86	35	121	71.1	31	40	71	43.7	0	0	0	0	0.0	56	0.77	0	0.000	0	2	5	0	1	0	0	0	0	0	2019-20	Regular	Veteran
57	"Bratt, Jesper"	MIL	RW	8	1	3	4	0	0	0	0	1	0	9	11.1	64	8.0	0	0	0	0.0	26	4	30	86.7	3	3	6	50.0	0	0	0	0	0.0	5	0.63	0	0.000	0	3	0	0	0	0	0	0	0	0	2019-20	Regular	Veteran
58	"Brickley, Connor"		RW	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Veteran
59	"Brodziak, Kyle"		C	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Veteran
60	"Brodzinski, Jonny"		RW	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Veteran
61	"Brouwer, Troy"	AUG	RW	20	2	0	2	-2	5	0	0	0	0	13	15.4	147	7.4	1	0	1	100.0	25	17	42	59.5	11	12	23	47.8	1	0	0	1	100.0	26	1.30	0	0.000	0	1	0	0	0	1	0	0	0	0	2019-20	Regular	Veteran
62	"Buchnevich, Pavel"	AUG	RW	81	33	26	59	1	35	7	0	7	0	196	16.8	1472	18.2	14	25	39	35.9	395	145	540	73.1	102	94	196	52.0	0	0	3	3	0.0	107	1.32	2	0.025	0	6	4	1	2	3	0	0	0	0	2019-20	Regular	Veteran
63	"Burakovsky, Andre"	AUG	LW	20	0	3	3	2	4	0	0	0	0	9	0.0	115	5.8	0	0	0	0.0	25	12	37	67.6	11	15	26	42.3	0	0	0	0	0.0	7	0.35	0	0.000	0	2	2	0	0	0	0	0	0	0	2019-20	Regular	Veteran
64	"Byron, Paul"	WIT	LW	35	4	3	7	-12	12	0	0	0	0	39	10.3	388	11.1	0	0	0	0.0	117	44	161	72.7	32	12	44	72.7	0	0	0	0	0.0	43	1.23	0	0.000	0	2	3	3	0	0	0	0	0	0	2019-20	Regular	Veteran
65	"Bishop, Clark"		C	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Rookie
66	"Brown, Connor"	SFC	RW	57	5	5	10	-15	4	0	0	0	1	50	10.0	482	8.5	6	4	10	60.0	170	51	221	76.9	26	30	56	46.4	0	0	0	0	0.0	39	0.68	0	0.000	1	1	1	1	0	0	0	0	0	0	2019-20	Regular	Veteran
67	"McLeod, Cody"		LW	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Veteran
68	"Smith, Craig"	WIT	RW	54	7	9	16	-3	18	0	0	1	0	103	6.8	771	14.3	3	13	16	18.8	187	78	265	70.6	60	45	105	57.1	0	0	0	0	0.0	78	1.44	0	0.000	0	2	9	0	0	0	0	0	0	0	2019-20	Regular	Veteran
69	"Wagner, Chris"	MEM	RW	82	15	6	21	5	56	0	0	1	0	142	10.6	804	9.8	1	1	2	50.0	139	90	229	60.7	63	58	121	52.1	0	0	2	2	0.0	120	1.46	1	0.012	1	3	12	1	4	2	0	0	0	0	2019-20	Regular	Veteran
70	"Wilson, Colin"	OKL	RW	27	6	2	8	-7	8	3	0	2	0	54	11.1	354	13.1	9	17	26	34.6	104	32	136	76.5	28	25	53	52.8	0	0	0	0	0.0	34	1.26	0	0.000	0	2	3	1	0	0	0	0	0	0	2019-20	Regular	Veteran
71	"Caggiula, Drake"	SFC	LW	39	6	4	10	-9	59	1	0	1	0	51	11.8	416	10.7	2	3	5	40.0	119	48	167	71.3	42	31	73	57.5	0	0	3	3	0.0	55	1.41	1	0.026	0	3	11	6	2	3	0	0	0	0	2019-20	Regular	Veteran
72	"Callahan, Ryan"		RW	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Veteran
73	"Calvert, Matt"	LSB	RW	18	3	1	4	1	16	0	0	2	0	18	16.7	133	7.4	0	2	2	0.0	28	20	48	58.3	11	5	16	68.8	0	0	2	2	0.0	13	0.72	0	0.000	1	2	3	0	0	2	0	0	0	0	2019-20	Regular	Veteran
74	"Carey, Paul"		C	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Veteran
75	"Carpenter, Ryan"		C	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Veteran
76	"Carrier, William"		LW	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Veteran
77	"Carter, Jeff"	ATL	C	80	3	5	8	-51	22	0	0	1	0	69	4.3	920	11.5	393	457	850	46.2	182	70	252	72.2	58	75	133	43.6	0	0	0	0	0.0	83	1.04	1	0.013	0	1	11	0	0	0	0	0	0	0	2019-20	Regular	Veteran
78	"Cave, Colby"		C	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Rookie
79	"Cehlarik, Peter"		LW	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Veteran
80	"Chaput, Michael"		C	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Veteran
81	"Chartier, Rourke"		C	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Rookie
82	"Chiasson, Alex"	SFC	RW	82	19	15	34	-8	50	4	0	3	0	129	14.7	1336	16.3	27	43	70	38.6	306	138	444	68.9	106	113	219	48.4	0	0	0	0	0.0	125	1.52	2	0.024	1	6	17	8	0	0	0	0	0	0	2019-20	Regular	Veteran
83	"Chytil, Filip"	SFC	LW	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Rookie
84	"Cirelli, Anthony"	OAK	C	80	10	12	22	2	28	0	0	3	0	106	9.4	989	12.4	248	251	499	49.7	264	86	350	75.4	70	67	137	51.1	0	0	2	2	0.0	87	1.09	1	0.013	0	3	8	1	0	2	0	0	0	0	2019-20	Regular	Rookie
85	"Cizikas, Casey"	AUG	C	82	17	16	33	8	52	2	1	1	1	136	12.5	1157	14.1	374	388	762	49.1	272	138	410	66.3	82	62	144	56.9	0	0	0	0	0.0	143	1.74	16	0.195	2	3	20	1	0	0	0	1	0	0	2019-20	Regular	Veteran
86	"Smith, C.J."		LW	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Rookie
87	"Clifford, Kyle"		LW	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Veteran
88	"Clutterbuck, Cal"		RW	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Veteran
89	"Cogliano, Andrew"	SCS	LW	73	5	1	6	-11	24	0	0	1	0	52	9.6	630	8.6	0	2	2	0.0	170	53	223	76.2	53	40	93	57.0	0	0	0	0	0.0	65	0.89	0	0.000	0	2	8	4	0	0	0	0	0	0	2019-20	Regular	Veteran
90	"Coleman, Blake"	SCS	RW	82	15	9	24	-12	122	1	1	0	0	183	8.2	1321	16.1	9	5	14	64.3	258	118	376	68.6	107	66	173	61.8	0	0	1	1	0.0	164	2.00	4	0.049	2	2	49	7	1	1	0	0	0	0	2019-20	Regular	Veteran
91	"Comeau, Blake"	OKL	RW	68	2	1	3	-21	56	0	1	0	0	72	2.8	815	12.0	38	96	134	28.4	170	86	256	66.4	62	51	113	54.9	0	0	0	0	0.0	119	1.75	0	0.000	0	1	26	2	0	0	0	0	0	0	2019-20	Regular	Veteran
92	"Compher, J.T."	VIC	RW	82	14	16	30	-30	55	4	0	3	0	122	11.5	1225	14.9	386	364	750	51.5	327	133	460	71.1	104	78	182	57.1	0	0	0	0	0.0	122	1.49	0	0.000	0	2	10	10	3	0	0	0	0	0	2019-20	Regular	Veteran
93	"Comtois, Max"	WIT	LW	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Rookie
94	"Condra, Erik"		RW	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Veteran
95	"Connolly, Brett"	GRE	RW	70	16	15	31	-18	30	1	0	1	1	109	14.7	888	12.7	1	3	4	25.0	279	87	366	76.2	53	64	117	45.3	0	0	0	0	0.0	51	0.73	0	0.000	0	3	14	1	0	0	0	0	0	0	2019-20	Regular	Veteran
96	"Connor, Kyle"	OAK	LW	82	70	35	105	39	24	23	0	8	0	364	19.2	1763	21.5	1	4	5	20.0	607	165	772	78.6	95	132	227	41.9	0	0	0	0	0.0	67	0.82	1	0.012	0	12	11	1	0	0	0	0	0	0	2019-20	Regular	Veteran
97	"Copp, Andrew"	STA	C	80	8	7	15	-3	4	0	0	0	1	59	13.6	524	6.6	167	178	345	48.4	134	53	187	71.7	39	33	72	54.2	0	0	0	0	0.0	54	0.68	1	0.013	1	2	2	0	0	0	0	0	0	0	2019-20	Regular	Veteran
98	"Cousins, Nick"	OAK	C	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Veteran
99	"Couture, Logan"	KEL	C	81	24	44	68	7	52	3	0	4	0	237	10.1	1654	20.4	238	393	631	37.7	655	162	817	80.2	141	90	231	61.0	0	0	0	0	0.0	177	2.19	3	0.037	2	7	26	0	0	0	0	0	0	0	2019-20	Regular	Veteran
100	"Couturier, Sean"	CHY	C	82	47	36	83	38	24	9	1	9	2	245	19.2	1690	20.6	1123	638	1761	63.8	625	177	802	77.9	139	88	227	61.2	0	0	0	0	0.0	136	1.66	0	0.000	1	8	12	0	0	0	0	0	0	0	2019-20	Regular	Veteran
