Johns, Stephen*	MGA	RD	2	0	0	0	0	0	0	0	0	0	0	0.0	20	10.0	0	0	0	0.0	3	2	5	60.0	2	3	5	40.0	0	0	0	0	0.0	6	3.00	1	0.500	0	0	0	0	0	0	0	0	0	0	2016-17	Regular
Johnson, Erik	LSB	RD	73	6	20	26	-20	71	2	0	1	1	151	4.0	1602	21.9	0	0	0	0.0	612	128	740	82.7	142	132	274	51.8	0	0	2	2	0.0	105	1.44	54	0.740	0	0	17	1	3	2	0	0	1	0	2016-17	Regular
Johnson, Jack	LOU	LD	1	0	1	1	1	0	0	0	0	0	6	0.0	23	23.0	0	0	0	0.0	7	0	7	100.0	1	1	2	50.0	0	0	0	0	0.0	0	0.00	1	1.000	0	0	0	0	0	0	0	0	0	0	2016-17	Regular
Jokipakka, Jyrki	PEO	LD	59	4	10	14	-44	24	1	0	0	0	58	6.9	1159	19.6	0	0	0	0.0	354	128	482	73.4	68	100	168	40.5	0	0	0	0	0.0	49	0.83	41	0.695	0	0	11	1	0	0	0	0	0	0	2016-17	Regular
Jones, Seth	ABB	RD	82	2	26	28	-21	48	0	0	0	0	155	1.3	1852	22.6	0	0	0	0.0	759	147	906	83.8	139	144	283	49.1	0	0	0	0	0.0	104	1.27	1	0.012	0	0	21	3	0	0	0	0	0	0	2016-17	Regular
Josi, Roman	OAK	LD	80	11	71	82	47	61	2	0	2	0	208	5.3	2203	27.5	0	1	1	0.0	1143	129	1272	89.9	204	200	404	50.5	0	0	1	1	0.0	106	1.33	41	0.513	0	0	21	7	0	1	0	0	0	0	2016-17	Regular
Karlsson, Erik	OAK	RD	82	21	76	97	68	52	1	0	3	0	239	8.8	1953	23.8	0	0	0	0.0	920	110	1030	89.3	157	250	407	38.6	0	0	0	0	0.0	92	1.12	52	0.634	0	0	21	5	0	0	0	0	0	0	2016-17	Regular
Keith, Duncan	IND	LD	75	11	58	69	43	44	4	0	2	0	163	6.7	1787	23.8	1	1	2	50.0	858	187	1045	82.1	174	168	342	50.9	0	0	0	0	0.0	102	1.36	3	0.040	0	0	6	6	0	0	2	0	0	0	2016-17	Regular
Klefbom, Oscar	CIN	LD	29	6	10	16	22	10	2	0	3	0	42	14.3	566	19.5	0	0	0	0.0	231	34	265	87.2	56	64	120	46.7	0	0	0	0	0.0	27	0.93	18	0.621	0	0	3	2	0	0	0	0	0	0	2016-17	Regular
Klein, Kevin	LSB	RD	76	6	23	29	-15	38	3	0	1	1	84	7.1	1610	21.2	0	0	0	0.0	564	184	748	75.4	136	160	296	45.9	0	0	2	2	0.0	100	1.32	71	0.934	0	0	14	0	0	2	0	0	0	0	2016-17	Regular
Klingberg, John	OKL	RD	82	8	55	63	11	42	2	0	0	0	190	4.2	1835	22.4	0	0	0	0.0	849	103	952	89.2	124	190	314	39.5	0	0	0	0	0.0	65	0.79	3	0.037	0	0	16	5	0	0	0	0	0	0	2016-17	Regular
Kronwall, Niklas	MEM	LD	81	4	38	42	20	44	0	0	1	0	85	4.7	1729	21.3	0	0	0	0.0	836	151	987	84.7	176	149	325	54.2	0	0	0	0	0.0	129	1.59	4	0.049	0	0	21	1	0	0	0	0	0	0	2016-17	Regular
Krug, Torey	LOU	LD	82	2	29	31	-25	56	1	0	0	0	251	0.8	1379	16.8	0	0	0	0.0	508	101	609	83.4	91	157	248	36.7	1	0	3	4	25.0	49	0.60	3	0.037	0	0	10	3	2	4	0	0	0	0	2016-17	Regular
Kulikov, Dmitry	PEO	LD	71	0	9	9	-23	62	0	0	0	0	100	0.0	1184	16.7	0	0	0	0.0	473	104	577	82.0	106	118	224	47.3	0	1	1	2	0.0	82	1.15	28	0.394	0	0	24	2	0	2	0	0	0	0	2016-17	Regular
Larsson, Adam	WIT	RD	82	2	10	12	3	83	0	0	1	0	39	5.1	1200	14.6	0	0	0	0.0	465	109	574	81.0	116	106	222	52.3	1	0	0	1	100.0	83	1.01	21	0.256	0	0	22	2	4	1	0	0	1	0	2016-17	Regular
Leddy, Nick	LVD	LD	82	3	37	40	2	15	3	0	2	0	134	2.2	1725	21.0	0	1	1	0.0	725	149	874	83.0	145	153	298	48.7	0	0	1	1	0.0	90	1.10	2	0.024	0	0	2	3	0	1	0	0	0	0	2016-17	Regular
Letang, Kris	IND	RD	77	20	70	90	52	64	6	0	3	0	223	9.0	1673	21.7	0	0	0	0.0	864	106	970	89.1	135	156	291	46.4	0	0	0	0	0.0	117	1.52	2	0.026	0	0	24	8	0	0	0	0	0	0	2016-17	Regular
Liles, John-Michael	STA	LD	17	2	3	5	-5	4	1	0	0	0	17	11.8	287	16.9	0	0	0	0.0	92	29	121	76.0	24	19	43	55.8	0	0	0	0	0.0	12	0.71	3	0.176	0	0	0	2	0	0	0	0	0	0	2016-17	Regular
Lindholm, Hampus	KEL	LD	82	9	19	28	-20	70	2	0	1	0	184	4.9	1776	21.7	0	0	0	0.0	656	169	825	79.5	123	167	290	42.4	0	0	0	0	0.0	82	1.00	3	0.037	0	0	30	5	0	0	0	0	0	0	2016-17	Regular
Lovejoy, Ben	MGA	RD	66	3	5	8	-3	18	0	1	0	1	61	4.9	872	13.2	0	0	0	0.0	243	101	344	70.6	101	88	189	53.4	0	0	0	0	0.0	60	0.91	24	0.364	0	0	9	0	0	0	0	0	0	0	2016-17	Regular
Maatta, Olli	WIT	LD	74	5	11	16	10	22	0	0	2	0	85	5.9	1309	17.7	0	0	0	0.0	429	118	547	78.4	137	155	292	46.9	0	0	0	0	0.0	79	1.07	1	0.014	0	0	11	0	0	0	0	0	0	0	2016-17	Regular
Manning, Brandon	SEA	LD	9	0	0	0	-1	11	0	0	0	0	10	0.0	123	13.7	0	0	0	0.0	34	18	52	65.4	10	11	21	47.6	0	0	1	1	0.0	6	0.67	0	0.000	0	0	2	1	0	1	0	0	0	0	2016-17	Regular
Manson, Josh	KEL	RD	16	2	1	3	-5	25	0	0	0	0	17	11.8	278	17.4	0	0	0	0.0	94	24	118	79.7	24	23	47	51.1	1	0	1	2	50.0	19	1.19	0	0.000	0	0	4	1	1	2	0	0	0	0	2016-17	Regular
Marchenko, Alexey*	MIL	RD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2016-17	Regular
Marincin, Martin	GRE	LD	7	0	0	0	-4	2	0	0	0	0	0	0.0	114	16.3	0	0	0	0.0	37	14	51	72.5	10	16	26	38.5	0	0	0	0	0.0	6	0.86	0	0.000	0	0	1	0	0	0	0	0	0	0	2016-17	Regular
Markov, Andrei	WIT	LD	82	5	52	57	21	38	2	0	0	0	119	4.2	1991	24.3	0	0	0	0.0	860	169	1029	83.6	145	181	326	44.5	0	0	0	0	0.0	86	1.05	38	0.463	0	0	16	3	0	0	0	0	0	0	2016-17	Regular
Martin, Paul	VIC	LD	78	1	11	12	-15	10	0	0	0	0	51	2.0	1438	18.4	0	0	0	0.0	642	143	785	81.8	142	162	304	46.7	0	0	0	0	0.0	68	0.87	35	0.449	0	0	5	0	0	0	0	0	0	0	2016-17	Regular
Martinez, Alec	MGA	RD	79	14	14	28	1	66	4	0	1	0	139	10.1	1765	22.3	1	0	1	100.0	697	164	861	81.0	129	148	277	46.6	0	0	0	0	0.0	107	1.35	84	1.063	0	0	32	1	0	0	0	0	0	0	2016-17	Regular
McBain, Jamie	WIT	RD	16	0	3	3	1	0	0	0	0	0	8	0.0	159	9.9	0	0	0	0.0	44	18	62	71.0	11	16	27	40.7	0	0	0	0	0.0	4	0.25	4	0.250	0	0	0	0	0	0	0	0	0	0	2016-17	Regular
McCabe, Jake*	MGA	LD	61	2	4	6	-6	18	0	0	0	0	38	5.3	972	15.9	1	0	1	100.0	300	88	388	77.3	113	118	231	48.9	0	0	0	0	0.0	77	1.26	24	0.393	0	0	3	1	0	0	0	0	1	0	2016-17	Regular
McDonagh, Ryan	ABB	LD	64	12	24	36	-3	22	2	1	3	0	129	9.3	1623	25.4	0	0	0	0.0	622	154	776	80.2	144	147	291	49.5	0	0	0	0	0.0	110	1.72	44	0.688	0	0	7	4	0	0	0	0	0	0	2016-17	Regular
McIlrath, Dylan*	OKL	RD	8	0	0	0	-3	13	0	0	0	0	5	0.0	98	12.3	0	0	0	0.0	19	7	26	73.1	6	8	14	42.9	0	0	0	0	0.0	10	1.25	4	0.500	0	0	2	2	1	0	0	0	0	0	2016-17	Regular
McNabb, Brayden	SFC	LD	78	1	12	13	-22	101	0	0	0	1	76	1.3	1271	16.3	0	0	0	0.0	440	116	556	79.1	107	132	239	44.8	0	0	4	4	0.0	112	1.44	0	0.000	0	0	30	3	1	4	0	0	1	0	2016-17	Regular
McQuaid, Adam	VIC	RD	61	1	3	4	-8	111	0	0	0	0	32	3.1	1048	17.2	0	0	0	0.0	366	79	445	82.2	102	79	181	56.4	3	1	10	14	21.4	89	1.46	39	0.639	0	0	15	3	1	14	0	0	0	0	2016-17	Regular
Methot, Marc	SCS	LD	82	3	14	17	-2	26	1	0	1	0	84	3.6	1577	19.2	0	1	1	0.0	519	171	690	75.2	136	138	274	49.6	0	0	0	0	0.0	105	1.28	1	0.012	0	0	8	5	0	0	0	0	0	0	2016-17	Regular
Michalek, Zbynek	PEO	RD	63	3	7	10	-34	72	1	0	1	0	71	4.2	1172	18.6	0	0	0	0.0	383	129	512	74.8	74	108	182	40.7	0	0	0	0	0.0	50	0.79	67	1.063	0	0	28	8	0	0	0	0	0	0	2016-17	Regular
Miller, Colin*	VIC	RD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2016-17	Regular
Miller, Kevan	ABB	RD	46	4	4	8	0	44	1	1	0	0	37	10.8	952	20.7	0	0	0	0.0	334	72	406	82.3	91	83	174	52.3	0	0	1	1	0.0	74	1.61	20	0.435	0	0	11	1	3	1	0	0	0	0	2016-17	Regular
Mitchell, Willie	SEA	LD	65	0	9	9	4	10	0	0	0	0	23	0.0	866	13.3	1	0	1	100.0	253	81	334	75.7	108	102	210	51.4	0	0	0	0	0.0	80	1.23	22	0.338	0	0	4	1	0	0	0	0	0	0	2016-17	Regular
Moore, John		LD	75	3	12	15	-17	18	0	0	0	0	71	4.2	1088	14.5	0	1	1	0.0	390	74	464	84.1	101	123	224	45.1	0	0	0	0	0.0	45	0.60	2	0.027	0	0	9	0	0	0	0	0	0	0	2016-17	Regular
Murphy, Connor	LOU	RD	82	10	18	28	-27	112	2	0	1	0	181	5.5	1959	23.9	0	0	0	0.0	616	198	814	75.7	184	183	367	50.1	0	0	0	0	0.0	157	1.91	39	0.476	0	0	53	3	0	0	0	0	0	0	2016-17	Regular
Murray, Ryan	OKL	LD	82	4	36	40	32	52	1	0	1	0	108	3.7	2063	25.2	0	1	1	0.0	747	202	949	78.7	177	191	368	48.1	0	0	0	0	0.0	110	1.34	52	0.634	0	0	26	0	0	0	0	0	0	0	2016-17	Regular
Muzzin, Jake	MIL	LD	82	12	43	55	43	98	1	0	1	0	231	5.2	1640	20.0	0	1	1	0.0	742	125	867	85.6	154	155	309	49.8	0	0	0	0	0.0	130	1.59	26	0.317	0	0	36	8	0	0	1	0	0	0	2016-17	Regular
Myers, Tyler	KEL	RD	82	10	23	33	-31	90	4	0	1	0	156	6.4	1895	23.1	0	0	0	0.0	689	206	895	77.0	178	190	368	48.4	0	1	1	2	0.0	86	1.05	4	0.049	0	0	30	5	0	2	0	0	1	0	2016-17	Regular
Nesterov, Nikita	ABB	LD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2016-17	Regular
Niskanen, Matt	PEO	RD	55	6	13	19	-24	32	2	1	1	0	107	5.6	1299	23.6	0	0	0	0.0	513	127	640	80.2	93	91	184	50.5	0	0	0	0	0.0	70	1.27	36	0.655	0	0	15	1	0	0	0	0	0	0	2016-17	Regular
Nurse, Darnell*	LOU	LD	62	3	6	9	-6	43	0	0	1	0	115	2.6	1130	18.2	0	0	0	0.0	344	112	456	75.4	100	122	222	45.0	0	1	2	3	0.0	93	1.50	22	0.355	0	0	9	0	2	3	0	0	0	0	2016-17	Regular
Oduya, Johnny	SCS	LD	82	5	17	22	-4	34	1	0	0	0	59	8.5	1626	19.8	0	0	0	0.0	584	174	758	77.0	159	176	335	47.5	0	0	0	0	0.0	84	1.02	79	0.963	0	0	15	2	0	0	0	0	0	0	2016-17	Regular
Oleksiak, Jamie	MIL	RD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2016-17	Regular
Orlov, Dmitry	LVD	LD	72	6	13	19	-4	14	1	1	1	0	73	8.2	1168	16.2	0	0	0	0.0	429	107	536	80.0	79	135	214	36.9	0	0	0	0	0.0	55	0.76	1	0.014	0	0	6	1	0	0	0	0	0	0	2016-17	Regular
Orpik, Brooks	MEM	LD	61	4	10	14	-15	46	0	0	0	0	27	14.8	1100	18.0	0	0	0	0.0	346	113	459	75.4	126	112	238	52.9	0	0	0	0	0.0	111	1.82	62	1.016	0	0	22	1	0	0	0	0	0	0	2016-17	Regular
Parayko, Colton*	VIC	RD	81	12	26	38	-23	50	1	0	2	0	234	5.1	1881	23.2	0	0	0	0.0	733	188	921	79.6	131	164	295	44.4	0	0	2	2	0.0	88	1.09	42	0.519	0	0	14	6	0	2	0	0	0	0	2016-17	Regular
Pesce, Brett*	CIN	RD	78	4	20	24	-18	2	0	1	1	0	76	5.3	1373	17.6	0	0	0	0.0	418	124	542	77.1	112	153	265	42.3	0	0	0	0	0.0	77	0.99	2	0.026	0	0	0	1	0	0	0	0	0	0	2016-17	Regular
Petrovic, Alex	SCS	RD	62	6	16	22	0	73	1	0	1	0	68	8.8	1203	19.4	0	0	0	0.0	499	118	617	80.9	108	116	224	48.2	4	0	0	4	100.0	84	1.35	2	0.032	0	0	19	5	1	4	0	0	0	0	2016-17	Regular
Petry, Jeff	ABB	RD	32	4	9	13	-3	12	0	0	1	0	64	6.3	686	21.4	0	0	0	0.0	223	61	284	78.5	57	74	131	43.5	0	0	0	0	0.0	32	1.00	1	0.031	0	0	6	0	0	0	0	0	0	0	2016-17	Regular
Phaneuf, Dion	IND	RD	79	4	31	35	35	90	0	0	0	0	171	2.3	1502	19.0	0	0	0	0.0	615	126	741	83.0	139	143	282	49.3	0	1	3	4	0.0	156	1.97	2	0.025	0	0	31	4	0	4	0	0	0	0	2016-17	Regular
Pietrangelo, Alex	MIL	RD	76	11	37	48	8	42	2	2	1	1	243	4.5	1860	24.5	0	0	0	0.0	752	149	901	83.5	132	164	296	44.6	0	0	0	0	0.0	88	1.16	47	0.618	0	0	12	9	0	0	0	0	0	0	2016-17	Regular
Polak, Roman	OAK	RD	76	0	9	9	-3	54	0	0	0	0	51	0.0	913	12.0	0	0	0	0.0	283	90	373	75.9	95	82	177	53.7	0	1	1	2	0.0	79	1.04	22	0.289	0	0	16	1	2	2	0	0	0	0	2016-17	Regular
Pouliot, Derrick	SFC	LD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2016-17	Regular
Pulock, Ryan*	LOU	RD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2016-17	Regular
Pysyk, Mark	ABB	RD	4	0	3	3	-2	8	0	0	0	0	6	0.0	85	21.3	0	0	0	0.0	19	8	27	70.4	4	8	12	33.3	0	0	0	0	0.0	1	0.25	0	0.000	0	0	4	0	0	0	0	0	0	0	2016-17	Regular
Redmond, Zach		RD	1	0	0	0	1	0	0	0	0	0	1	0.0	16	16.0	0	0	0	0.0	2	1	3	66.7	1	3	4	25.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2016-17	Regular
Rielly, Morgan	VIC	RD	82	12	31	43	-3	38	1	0	0	1	188	6.4	1966	24.0	0	0	0	0.0	865	154	1019	84.9	121	175	296	40.9	0	0	0	0	0.0	77	0.94	6	0.073	0	0	18	1	0	0	0	0	0	0	2016-17	Regular
Ristolainen, Rasmus	OAK	RD	82	9	40	49	40	35	2	1	1	0	207	4.3	2021	24.6	0	0	0	0.0	844	155	999	84.5	199	184	383	52.0	0	0	2	2	0.0	152	1.85	0	0.000	0	0	9	1	1	2	0	0	0	0	2016-17	Regular
Rozsival, Michal	IND	RD	1	0	0	0	-1	0	0	0	0	0	1	0.0	12	12.0	0	0	0	0.0	1	0	1	100.0	1	3	4	25.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2016-17	Regular
Russell, Kris	LSB	LD	75	5	16	21	-17	14	2	0	1	0	83	6.0	1562	20.8	0	0	0	0.0	531	155	686	77.4	134	192	326	41.1	0	0	0	0	0.0	73	0.97	58	0.773	0	0	4	3	0	0	0	0	0	0	2016-17	Regular
Savard, David	KEL	RD	82	4	20	24	-15	74	1	0	1	1	102	3.9	1733	21.1	0	1	1	0.0	740	164	904	81.9	169	146	315	53.7	0	0	0	0	0.0	145	1.77	42	0.512	0	0	31	1	0	0	0	0	1	0	2016-17	Regular
Scandella, Marco	LSB	LD	79	6	14	20	-18	26	1	0	0	0	116	5.2	1676	21.2	0	0	0	0.0	605	157	762	79.4	126	155	281	44.8	0	0	0	0	0.0	75	0.95	1	0.013	0	0	3	10	0	0	0	0	0	0	2016-17	Regular
Schenn, Luke	SEA	RD	65	1	13	14	0	65	0	0	0	0	67	1.5	1035	15.9	0	0	0	0.0	344	98	442	77.8	83	109	192	43.2	1	1	1	3	33.3	83	1.28	24	0.369	0	0	19	1	2	3	0	0	0	0	2016-17	Regular
Schlemko, David	VIC	RD	54	2	9	11	-3	20	1	0	0	0	94	2.1	947	17.5	0	0	0	0.0	315	83	398	79.1	54	85	139	38.8	0	0	0	0	0.0	26	0.48	20	0.370	0	0	9	1	0	0	0	0	0	0	2016-17	Regular
Schmidt, Nate	MIL	LD	11	1	1	2	1	0	0	0	0	0	13	7.7	166	15.1	0	0	0	0.0	50	10	60	83.3	14	15	29	48.3	0	0	0	0	0.0	5	0.45	4	0.364	0	0	0	0	0	0	0	0	0	0	2016-17	Regular
Schultz, Justin	VIC	RD	15	0	2	2	-6	6	0	0	0	0	19	0.0	302	20.1	0	0	0	0.0	97	24	121	80.2	12	40	52	23.1	0	0	0	0	0.0	8	0.53	0	0.000	0	0	3	0	0	0	0	0	0	0	2016-17	Regular
Schultz, Nick	LVD	LD	3	0	1	1	2	0	0	0	0	0	3	0.0	37	12.3	0	0	0	0.0	9	3	12	75.0	2	0	2	100.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2016-17	Regular
Seabrook, Brent	WIT	RD	82	13	41	54	25	16	1	0	4	0	171	7.6	1845	22.5	0	0	0	0.0	915	137	1052	87.0	176	165	341	51.6	0	0	0	0	0.0	102	1.24	46	0.561	0	0	1	7	0	0	0	0	0	0	2016-17	Regular
Seidenberg, Dennis	PEO	LD	69	1	7	8	-49	46	0	0	0	0	87	1.1	1349	19.6	0	0	0	0.0	449	129	578	77.7	111	148	259	42.9	0	0	0	0	0.0	66	0.96	66	0.957	0	0	22	1	0	0	0	0	0	0	2016-17	Regular
Sekera, Andrej	SFC	LD	81	8	21	29	-18	16	0	1	1	1	134	6.0	1683	20.8	0	0	0	0.0	627	135	762	82.3	121	176	297	40.7	0	0	0	0	0.0	73	0.90	39	0.481	0	0	2	6	0	0	0	0	0	0	2016-17	Regular
Severson, Damon	ABB	RD	81	0	38	38	-7	46	0	0	0	0	119	0.0	1321	16.3	0	0	0	0.0	482	123	605	79.7	97	144	241	40.2	0	0	0	0	0.0	75	0.93	0	0.000	0	0	23	0	0	0	0	0	0	0	2016-17	Regular
Shattenkirk, Kevin	CIN	RD	78	23	34	57	16	100	4	2	2	0	199	11.6	1884	24.2	0	0	0	0.0	747	130	877	85.2	147	174	321	45.8	0	0	4	4	0.0	86	1.10	57	0.731	0	0	34	6	0	4	0	0	0	0	2016-17	Regular
Slavin, Jaccob*	PEO	LD	65	2	19	21	-40	4	0	0	0	0	78	2.6	1281	19.7	0	1	1	0.0	562	131	693	81.1	109	134	243	44.9	0	0	0	0	0.0	49	0.75	48	0.738	0	0	2	0	0	0	0	0	0	0	2016-17	Regular
Smith, Brendan	CIN	LD	19	0	5	5	-2	27	0	0	0	0	18	0.0	326	17.2	0	0	0	0.0	87	20	107	81.3	20	36	56	35.7	0	0	1	1	0.0	28	1.47	1	0.053	0	0	9	2	0	1	0	0	0	0	2016-17	Regular
Spurgeon, Jared	GRE	RD	74	8	17	25	-19	10	2	0	0	0	78	10.3	1476	19.9	0	0	0	0.0	546	124	670	81.5	114	161	275	41.5	0	0	0	0	0.0	62	0.84	25	0.338	0	0	1	4	0	0	0	0	0	0	2016-17	Regular
Staal, Marc	KEL	LD	82	2	9	11	-23	26	0	0	0	0	66	3.0	1372	16.7	0	0	0	0.0	470	133	603	77.9	155	128	283	54.8	0	0	0	0	0.0	89	1.09	22	0.268	0	0	10	3	0	0	0	0	0	0	2016-17	Regular
Stone, Michael	GRE	RD	78	2	40	42	-21	154	0	0	0	0	119	1.7	1767	22.7	0	0	0	0.0	710	167	877	81.0	163	144	307	53.1	0	0	0	0	0.0	110	1.41	51	0.654	0	0	69	8	0	0	0	0	0	0	2016-17	Regular
Stralman, Anton	OKL	RD	82	9	37	46	8	34	2	0	0	1	134	6.7	1991	24.3	0	0	0	0.0	845	188	1033	81.8	180	193	373	48.3	0	0	0	0	0.0	106	1.29	5	0.061	0	0	16	1	0	0	0	0	0	0	2016-17	Regular
Streit, Mark	MEM	RD	82	5	23	28	-12	26	1	0	0	0	158	3.2	1853	22.6	0	0	0	0.0	600	168	768	78.1	94	201	295	31.9	0	0	0	0	0.0	39	0.48	3	0.037	0	0	12	1	0	0	0	0	0	0	2016-17	Regular
Stuart, Mark	MGA	LD	11	0	2	2	2	6	0	0	0	0	5	0.0	118	10.7	0	0	0	0.0	26	13	39	66.7	17	10	27	63.0	0	0	0	0	0.0	9	0.82	6	0.545	0	0	3	0	0	0	0	0	0	0	2016-17	Regular
Subban, P.K.	VIC	RD	82	5	52	57	34	118	1	0	1	0	207	2.4	1869	22.8	0	0	0	0.0	927	139	1066	87.0	143	156	299	47.8	0	0	4	4	0.0	104	1.27	4	0.049	0	0	34	10	0	4	0	1	0	0	2016-17	Regular
Sustr, Andrej	GRE	RD	4	0	0	0	-2	2	0	0	0	0	4	0.0	64	16.0	0	0	0	0.0	30	4	34	88.2	2	4	6	33.3	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	1	0	0	0	0	0	0	2016-17	Regular
Suter, Ryan	SEA	LD	82	7	42	49	6	18	2	0	1	0	141	5.0	1808	22.0	0	0	0	0.0	899	128	1027	87.5	175	173	348	50.3	0	0	0	0	0.0	99	1.21	2	0.024	0	0	4	5	0	0	0	0	0	0	2016-17	Regular
Tanev, Christopher	SFC	RD	76	4	20	24	16	10	1	0	1	0	50	8.0	1442	19.0	0	0	0	0.0	527	136	663	79.5	117	153	270	43.3	0	0	0	0	0.0	56	0.74	66	0.868	0	0	5	0	0	0	0	0	0	0	2016-17	Regular
Theodore, Shea*	MEM	LD	6	1	0	1	-4	0	1	0	0	0	9	11.1	93	15.5	0	0	0	0.0	31	10	41	75.6	7	8	15	46.7	0	0	0	0	0.0	4	0.67	0	0.000	0	0	0	0	0	0	0	0	0	0	2016-17	Regular
Trouba, Jacob	STA	RD	82	5	16	21	22	94	0	0	1	0	132	3.8	1572	19.2	0	0	0	0.0	547	121	668	81.9	161	154	315	51.1	0	2	1	3	0.0	113	1.38	69	0.841	0	0	34	3	1	3	0	0	0	0	2016-17	Regular
Tryamkin, Nikita*	LSB	RD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2016-17	Regular
Tyutin, Fedor	SEA	LD	23	1	1	2	-10	18	0	0	1	0	6	16.7	321	14.0	0	0	0	0.0	100	29	129	77.5	32	34	66	48.5	0	0	0	0	0.0	27	1.17	0	0.000	0	0	8	1	0	0	0	0	0	0	2016-17	Regular
van Riemsdyk, Trevor*	SFC	RD	5	0	1	1	-1	0	0	0	0	0	4	0.0	98	19.6	0	0	0	0.0	30	14	44	68.2	8	13	21	38.1	0	0	0	0	0.0	2	0.40	4	0.800	0	0	0	0	0	0	0	0	0	0	2016-17	Regular
Vatanen, Sami	MIL	RD	81	14	52	66	26	62	1	2	4	0	250	5.6	1968	24.3	0	0	0	0.0	900	135	1035	87.0	122	150	272	44.9	0	0	0	0	0.0	83	1.02	1	0.012	0	0	30	1	0	0	0	0	0	0	2016-17	Regular
Vlasic, Marc-Edouard	STA	LD	81	3	38	41	-8	49	0	0	1	0	118	2.5	1774	21.9	0	0	0	0.0	860	166	1026	83.8	183	172	355	51.5	0	0	1	1	0.0	78	0.96	44	0.543	0	0	21	1	0	1	0	0	0	0	2016-17	Regular
Weber, Shea	IND	RD	76	19	38	57	-9	48	5	0	2	1	176	10.8	1897	25.0	0	0	0	0.0	987	171	1158	85.2	195	141	336	58.0	0	1	1	2	0.0	191	2.51	37	0.487	0	0	19	0	0	2	0	0	0	0	2016-17	Regular
Wideman, Chris*	SCS	RD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2016-17	Regular
Wideman, Dennis	ABB	RD	45	2	10	12	-10	49	1	0	0	0	68	2.9	869	19.3	0	1	1	0.0	364	79	443	82.2	44	89	133	33.1	1	0	4	5	20.0	32	0.71	25	0.556	0	0	10	2	0	5	0	0	0	0	2016-17	Regular
Wiercioch, Patrick	CIN	LD	28	0	1	1	-17	14	0	0	0	0	24	0.0	378	13.5	0	0	0	0.0	82	30	112	73.2	29	49	78	37.2	0	0	0	0	0.0	21	0.75	2	0.071	0	0	7	0	0	0	0	0	0	0	2016-17	Regular
Yandle, Keith	MGA	LD	82	6	44	50	3	22	1	0	2	0	196	3.1	1456	17.8	0	0	0	0.0	673	95	768	87.6	47	168	215	21.9	0	0	0	0	0.0	34	0.41	2	0.024	0	0	10	1	0	0	0	0	0	0	2016-17	Regular
Zadorov, Nikita	CIN	LD	7	0	2	2	0	0	0	0	0	0	4	0.0	105	15.0	0	0	0	0.0	32	11	43	74.4	7	4	11	63.6	0	0	0	0	0.0	10	1.43	0	0.000	0	0	0	0	0	0	0	0	0	0	2016-17	Regular
Zidlicky, Marek	OKL	RD	41	3	13	16	3	10	0	0	1	0	53	5.7	560	13.7	0	0	0	0.0	222	46	268	82.8	46	61	107	43.0	0	0	0	0	0.0	22	0.54	11	0.268	0	0	4	1	0	0	0	0	0	0	2016-17	Regular
Abdelkader, Justin	LOU	LW	6	0	1	1	4	7	0	0	0	0	5	0.0	88	14.7	0	0	0	0.0	23	3	26	88.5	2	1	3	66.7	0	0	1	1	0.0	5	0.83	0	0.000	0	1	1	0	0	1	0	0	0	0	2016-17	Playoffs
