154	OKL	Oklahoma	Oil Barons	6	2	4	0	4	17	25	23	4	33	13	3	18	46	0	0	3	0	2	1	0	2	4	0	0	0	2	0	0	0	4	0	0	0	0	2	221	278	189	198	130	117	701	207	0	0	2015-16	Playoffs
155	OAK	Oakland	Assassins	13	7	6	0	14	43	40	36	4	61	48	6	89	143	2	4	3	0	3	3	0	4	2	0	1	1	5	2	0	1	4	0	1	0	0	2	397	572	421	432	277	309	1299	398	2	1	2015-16	Playoffs
157	SEA	Seattle	Storm	6	2	4	0	4	12	23	25	1	46	15	2	26	49	0	2	1	0	0	3	0	2	4	0	1	0	1	0	0	1	4	0	0	0	0	2	236	185	204	202	152	129	692	189	1	1	2015-16	Playoffs
158	STA	Staten Isl.	Killer Bees	5	1	4	0	2	17	22	16	2	27	15	2	26	44	0	1	1	0	0	3	0	1	4	0	0	0	1	0	0	0	3	0	0	1	0	1	124	259	142	171	102	133	431	129	1	0	2015-16	Playoffs
160	WIT	Wichita	Wolfpack	20	11	9	0	22	76	65	64	12	107	63	13	97	206	1	4	5	0	7	4	0	7	6	0	0	1	9	1	0	1	6	0	1	2	0	3	862	681	623	665	405	435	2304	563	0	1	2015-16	Playoffs
161	ABB	Abbotsford	Loggerheads	82	48	34	0	96	273	245	279	39	447	255	36	411	890	7	27	14	0	21	20	0	19	13	0	8	3	35	3	0	3	25	0	10	6	0	11	3171	3304	2950	2972	2783	2750	9396	2479	6	9	2012-13	Regular
162	ALB	Albuquerque	Chupacabras	82	17	61	4	38	137	249	301	25	523	299	49	499	1056	5	9	29	3	8	32	1	8	23	1	4	9	13	4	0	1	40	2	3	17	2	2	1864	2689	2160	2428	2286	2252	7122	2246	4	1	2012-13	Regular
163	ATC	AtlanticCity	Aces	82	36	44	2	74	243	244	277	46	444	317	48	525	1018	5	17	22	2	19	22	0	11	21	0	6	9	25	5	1	3	28	1	8	11	0	7	2378	2811	2257	2765	2223	2284	8708	2372	4	6	2012-13	Regular
164	CHA	Charlotte	Storm	82	30	51	1	61	228	273	268	34	451	304	50	509	1062	6	18	22	1	12	29	0	11	21	0	5	9	21	7	1	2	37	0	7	7	0	4	1725	2625	2467	2132	1850	1927	6134	1588	3	4	2012-13	Regular
165	GRE	Green Bay	Glory	82	60	18	4	124	284	171	340	51	559	261	29	431	776	4	36	3	2	24	15	2	24	5	3	7	2	49	1	2	4	13	1	7	4	1	11	2693	2174	2590	2234	2687	2467	9125	2131	7	13	2012-13	Regular
166	IND	Indianapolis	Mtn. Goats	82	45	36	1	91	267	262	268	36	444	254	37	432	795	3	23	17	1	22	19	0	19	13	0	8	10	30	3	0	4	27	1	11	6	0	5	2469	2698	1843	2558	2261	2169	7540	2026	7	1	2012-13	Regular
167	KEL	Kelowna	Mountaineers	82	37	44	1	75	219	231	287	36	479	299	45	486	948	6	20	20	1	17	24	0	12	19	1	6	11	28	4	0	2	27	1	7	13	0	6	2222	2024	2301	2265	2280	2262	7186	1932	2	1	2012-13	Regular
168	LVD	Las Vegas	Desperado	82	49	30	3	101	281	235	246	56	397	291	42	499	881	5	27	13	1	22	17	2	18	11	3	8	7	29	6	1	7	21	1	13	3	1	5	3289	2559	2712	2608	2557	2612	10731	2705	2	4	2012-13	Regular
169	LOU	Louisiana	Voodoo	82	41	39	2	84	240	254	217	31	352	302	38	497	937	12	26	15	0	15	24	2	16	15	1	4	2	27	3	0	5	28	1	9	8	1	7	2849	1031	2820	2251	2371	2356	8755	2273	1	1	2012-13	Regular
170	LVL	Louisville	Lionhearts	82	34	47	1	69	250	286	302	46	521	240	39	398	750	6	19	22	0	15	25	1	13	18	1	7	8	25	4	1	4	35	0	5	8	0	3	2954	2612	2887	2823	2730	2492	8964	2482	1	7	2012-13	Regular
171	MEM	Memphis	Hound Dogs	82	35	44	3	73	234	287	295	36	493	300	55	493	893	5	19	21	1	16	23	2	13	18	1	6	7	24	5	1	3	30	1	8	9	1	4	2471	2479	2291	2891	2315	2633	8582	2145	3	2	2012-13	Regular
172	MIL	Milwaukee	Ice Dragons	82	57	25	0	114	348	219	263	44	431	238	26	404	767	10	31	10	0	26	15	0	26	6	0	8	6	43	6	0	9	18	0	5	1	0	20	3476	2215	3217	2696	2436	2223	10078	2549	0	7	2012-13	Regular
173	MGA	Mississauga	Indians	82	53	27	2	108	305	248	265	39	441	277	39	447	824	9	31	10	0	22	17	2	22	10	0	6	3	37	2	1	7	20	0	9	5	1	8	3044	2516	2850	2916	2679	2533	10168	2541	4	2	2012-13	Regular
174	MIS	Mississippi	Mud Bugs	82	55	26	1	111	321	222	275	49	467	239	34	408	809	8	32	9	0	23	17	1	18	14	0	5	4	37	3	1	5	20	0	13	3	0	15	3093	2751	2548	2143	2686	2684	9853	2279	4	5	2012-13	Regular
175	OAK	Oakland	Assassins	82	45	36	1	91	248	240	292	49	466	266	42	442	875	3	23	18	0	22	18	1	19	13	0	10	6	31	6	1	6	23	0	8	7	0	5	2417	3278	2971	2384	2095	2038	8112	2153	8	5	2012-13	Regular
176	OKL	Okl. City	Oil Barons	82	27	55	0	54	216	296	282	35	475	278	39	454	950	9	16	25	0	11	30	0	13	19	0	5	11	20	7	0	1	38	0	6	10	0	3	2343	2731	2599	2920	2170	2218	7471	2317	2	2	2012-13	Regular
177	SFC	San Fran.	Fight. Cocks	82	28	52	2	58	185	259	293	32	527	269	35	455	837	0	14	26	1	14	26	1	12	18	2	9	8	16	0	0	5	41	2	7	11	0	3	1510	3547	1115	1577	1794	1902	5909	1773	5	6	2012-13	Regular
178	SCS	S. Carolina	Stingrays	82	36	45	1	73	235	267	253	35	424	266	36	458	782	7	23	17	1	13	28	0	16	16	0	7	3	20	8	1	5	30	0	11	7	0	3	2469	1839	1660	1851	2255	2442	7838	2258	3	2	2012-13	Regular
179	TOL	Toledo	HoneyBadgers	82	25	57	0	50	231	298	270	30	450	311	50	514	1024	10	15	26	0	10	31	0	6	26	0	5	4	18	3	0	2	40	0	5	14	0	3	2326	3065	1974	1806	2131	2401	7810	1985	12	3	2012-13	Regular
180	WIT	Wichita	Wolfpack	82	47	34	1	95	292	251	266	44	423	273	32	452	865	5	23	17	1	24	17	0	17	14	1	2	4	35	5	0	7	22	0	5	7	1	9	3107	2690	2413	2425	2428	2313	9647	2414	4	5	2012-13	Regular
181	ABB	Abbotsford	Loggerheads	16	10	6	0	20	55	40	45	7	81	45	6	82	127	0	7	2	0	3	4	0	8	2	0	1	1	9	0	0	0	5	0	1	1	0	7	505	436	461	441	502	516	1629	404	0	1	2012-13	Playoffs
183	ATC	AtlanticCity	Aces	4	0	4	0	0	5	16	11	0	22	8	1	14	40	0	0	2	0	0	2	0	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	101	138	86	132	107	121	429	124	0	0	2012-13	Playoffs
184	CHA	Charlotte	Storm	4	0	4	0	0	3	17	9	0	14	14	0	22	64	0	0	2	0	0	2	0	0	4	0	0	0	0	0	0	0	3	0	0	1	0	0	77	176	123	123	93	128	289	111	0	0	2012-13	Playoffs
185	GRE	Green Bay	Glory	27	16	11	0	32	83	62	93	11	170	67	12	112	197	2	12	3	0	4	8	0	4	3	0	1	2	13	1	0	1	7	0	2	3	0	4	841	748	815	682	953	861	2873	713	1	1	2012-13	Playoffs
186	IND	Indianapolis	Mtn. Goats	11	5	6	0	10	34	38	36	7	59	42	11	69	119	0	3	2	0	2	4	0	5	6	0	2	1	3	0	0	1	5	0	1	1	0	3	401	330	296	373	326	305	1152	349	0	0	2012-13	Playoffs
187	KEL	Kelowna	Mountaineers	6	2	4	0	4	17	23	27	7	43	20	6	29	66	1	1	2	0	1	2	0	2	4	0	1	2	1	1	0	0	2	0	1	1	0	2	185	242	213	162	162	190	610	174	0	1	2012-13	Playoffs
188	LVD	Las Vegas	Desperado	6	2	4	0	4	17	22	29	3	51	14	5	21	46	1	1	2	0	1	2	0	2	4	0	0	2	1	0	0	0	3	0	1	1	0	1	249	153	210	167	161	165	758	188	1	0	2012-13	Playoffs
189	LOU	Louisiana	Voodoo	5	1	4	0	2	10	18	13	3	23	13	4	20	46	0	0	2	0	1	2	0	1	4	0	1	0	0	0	0	0	3	0	1	1	0	1	164	151	144	144	141	138	566	143	1	1	2012-13	Playoffs
190	LVL	Louisville	Lionhearts	7	3	4	0	6	17	25	16	4	28	24	4	42	69	0	2	1	0	1	3	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	3	199	187	204	197	205	216	682	176	0	0	2012-13	Playoffs
191	MEM	Memphis	Hound Dogs	13	7	6	0	14	39	39	30	9	47	59	6	107	186	1	4	2	0	3	4	0	7	6	0	3	0	3	1	0	1	4	0	3	1	0	2	321	543	331	453	399	432	1279	372	2	0	2012-13	Playoffs
192	MIL	Milwaukee	Ice Dragons	11	7	4	0	14	39	24	42	3	69	25	3	41	101	0	4	2	0	3	2	0	4	0	0	0	1	6	0	0	0	3	0	1	1	0	7	459	317	351	282	277	253	1310	305	0	2	2012-13	Playoffs
193	MGA	Mississauga	Indians	12	7	5	0	14	37	29	34	6	57	44	5	81	124	3	3	3	0	4	2	0	7	5	0	0	3	6	1	0	0	1	0	1	3	0	4	340	409	342	359	329	327	1168	319	0	0	2012-13	Playoffs
194	MIS	Mississippi	Mud Bugs	25	15	10	0	30	71	61	85	9	148	71	6	127	230	2	9	4	0	6	6	0	8	6	0	6	1	9	0	0	2	8	0	4	2	0	5	804	736	740	680	718	736	2771	637	1	2	2012-13	Playoffs
195	OAK	Oakland	Assassins	4	0	4	0	0	8	18	15	3	25	10	2	18	33	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	114	163	118	99	99	113	410	94	2	0	2012-13	Playoffs
198	SCS	S. Carolina	Stingrays	5	1	4	0	2	12	22	14	3	23	16	3	28	43	0	0	2	0	1	2	0	1	4	0	0	1	1	0	0	0	3	0	0	1	0	1	125	180	139	158	154	160	439	138	0	0	2012-13	Playoffs
200	WIT	Wichita	Wolfpack	18	11	7	0	22	57	50	41	7	70	68	8	117	225	2	6	2	0	5	5	0	3	4	0	2	2	8	1	0	0	6	0	3	0	0	6	643	615	447	568	467	445	2013	543	1	1	2012-13	Playoffs
201	BRA	Brandon	Bandits	82	32	47	3	67	235	262	248	31	434	250	40	408	893	9	17	23	1	15	24	2	14	16	2	5	6	24	3	2	2	31	0	6	13	1	4	2077	2765	1823	2293	1890	2110	6382	1888	7	5	2011-12	Regular
202	CHA	Charlotte	Storm	82	42	38	2	86	233	219	267	31	458	282	29	484	994	1	27	13	1	15	25	1	16	14	2	6	5	28	5	0	4	27	1	10	6	1	6	2388	2837	2491	2253	2364	2527	7660	2267	3	7	2011-12	Regular
203	GRE	Green Bay	Glory	82	36	45	1	73	249	256	271	50	449	265	37	456	865	5	17	23	1	19	22	0	14	17	1	5	11	24	7	0	4	22	1	8	16	0	5	2337	2545	2951	2595	2220	2215	7093	1949	4	5	2011-12	Regular
204	HAL	Halifax	Conquerors	82	35	46	1	71	216	249	261	32	441	274	38	457	999	4	22	18	1	13	28	0	13	19	0	7	5	25	3	0	4	26	1	6	17	0	4	2770	2424	1564	2065	2421	2181	7809	2226	8	4	2011-12	Regular
205	IND	Indianapolis	Mtn. Goats	82	51	29	2	104	296	225	251	42	397	266	48	441	979	6	29	11	1	22	18	1	21	10	1	6	6	36	3	0	3	18	0	12	8	2	7	3309	1853	2332	2201	2606	2462	9309	2309	2	5	2011-12	Regular
206	LVD	Las Vegas	Desperado	82	63	17	2	128	329	192	239	40	398	265	35	450	826	6	33	7	1	30	10	1	22	8	2	7	6	42	1	1	10	11	1	11	5	0	11	3367	2561	3099	2608	2599	2765	10302	2370	0	16	2011-12	Regular
207	LOU	Louisiana	Voodoo	82	59	23	0	118	338	233	251	46	398	259	29	449	969	7	32	9	0	27	14	0	21	11	0	8	6	39	3	0	8	17	0	12	3	0	14	3094	3084	2983	2345	2316	2380	9158	2130	0	5	2011-12	Regular
208	LVL	Louisville	Lionhearts	82	25	54	3	53	225	349	268	36	454	259	59	416	865	9	14	27	0	11	27	3	9	22	1	2	5	22	6	3	1	38	0	2	10	0	4	2519	2902	2445	2752	2229	2463	7842	2198	10	5	2011-12	Regular
209	MEM	Memphis	Hound Dogs	82	41	39	2	84	220	240	276	40	466	262	41	428	993	6	23	16	2	18	23	0	14	18	0	7	6	25	4	1	5	28	1	11	7	0	4	2610	2882	2440	2738	2188	2227	7164	2072	5	7	2011-12	Regular
210	MIL	Milwaukee	Ice Dragons	82	48	34	0	96	312	251	278	47	468	237	39	392	820	9	27	14	0	21	20	0	18	14	0	7	3	33	2	0	4	22	0	11	10	0	6	3301	2112	2867	2542	2633	2302	10118	2580	0	1	2011-12	Regular
211	MGA	Mississauga	Indians	82	51	31	0	102	291	233	266	50	440	278	44	452	905	7	26	15	0	25	16	0	20	12	0	8	5	35	4	0	5	18	0	11	9	0	8	3413	2661	3382	3480	3015	2784	10793	2662	5	3	2011-12	Regular
212	MIS	Mississippi	Mudbugs	82	52	28	2	106	311	236	293	60	483	246	37	412	942	7	26	14	1	26	14	1	20	11	1	11	3	34	2	1	4	17	0	14	9	1	6	2732	2602	2735	2031	2647	2523	8792	2311	2	5	2011-12	Regular
213	OAK	Oakland	Assassins	82	30	50	2	62	230	236	280	46	445	290	31	492	957	8	14	27	0	16	23	2	8	23	1	1	10	26	4	1	0	33	1	4	13	0	6	2480	1807	2910	2563	1867	1908	6498	2137	6	2	2011-12	Regular
214	OKL	Okl. City	Oil Barons	82	24	58	0	48	186	295	279	30	468	322	46	559	1120	8	14	27	0	10	31	0	9	23	0	5	9	11	5	0	5	37	0	8	16	0	2	2534	3024	2953	3103	2617	2638	8112	2729	13	1	2011-12	Regular
215	SFC	San Fran.	Fight. Cocks	82	24	58	0	48	188	260	304	34	511	308	41	513	973	3	11	30	0	13	28	0	14	18	0	2	13	15	8	0	0	42	0	9	8	0	3	1470	3792	1387	1582	1954	1947	5569	1677	6	6	2011-12	Regular
216	STS	Seattle	Surge	82	25	55	2	52	190	304	239	19	426	257	56	416	885	5	13	26	2	12	29	0	5	26	1	3	7	19	4	0	0	42	1	6	9	1	4	2409	2549	2124	2308	2386	2498	7653	2458	8	5	2011-12	Regular
217	SCS	S. Carolina	Stingrays	82	58	20	4	120	313	193	257	49	429	240	38	404	879	6	31	9	1	27	11	3	26	5	1	9	4	42	2	2	4	15	0	12	3	2	12	3315	3343	2753	2794	2759	2816	9514	2540	8	14	2011-12	Regular
218	TOL	Toledo	Hny. Badgers	82	32	49	1	65	235	289	269	35	458	264	35	447	966	5	16	24	1	16	25	0	14	18	0	9	9	14	3	1	2	34	0	16	12	0	7	2054	2981	1390	2151	1882	2072	6620	1788	6	1	2011-12	Regular
219	VIC	Victoria	Vipers	82	24	55	3	51	187	300	246	32	414	281	44	485	1021	8	14	26	1	10	29	2	11	20	1	9	5	10	4	1	4	44	2	10	7	0	3	2714	2781	2005	2295	2511	2449	7334	2289	3	1	2011-12	Regular
220	WIT	Wichita	Wolfpack	82	51	27	4	106	260	222	310	46	532	248	34	408	867	2	29	9	3	22	18	1	24	8	0	11	4	35	2	0	6	17	4	10	8	0	6	2875	2486	2949	2664	2453	2348	8836	2396	3	9	2011-12	Regular
221	BRA	Brandon	Bandits	82	32	49	1	65	240	273	293	35	477	304	48	487	1020	3	15	25	1	17	24	0	6	2	0	6	8	20	10	0	6	31	1	6	8	0	5	2738	2645	1771	1918	2384	2401	9056	2461	4	2	2010-11	Regular
222	CHA	Charlotte	Storm	82	38	41	3	79	265	264	341	58	549	291	32	477	916	2	21	19	1	17	22	2	19	15	2	8	12	25	8	2	5	27	1	8	6	0	4	2512	2718	3002	2727	2168	2340	7981	2242	4	6	2010-11	Regular
223	GRE	Green Bay	Glory	82	50	32	0	100	290	240	301	54	455	357	46	570	1213	6	27	14	0	23	18	0	5	9	0	9	7	29	4	0	8	22	0	13	6	0	11	2919	2797	2593	2848	2565	2431	9221	2236	6	7	2010-11	Regular
224	HAL	Halifax	Conquerors	82	59	23	0	118	307	191	263	55	417	264	31	438	791	10	31	10	0	28	13	0	16	11	0	6	5	45	3	0	5	17	0	9	3	0	6	3561	2328	2575	2333	2532	2376	10008	2404	3	11	2010-11	Regular
225	IND	Indianapolis	Mtn. Goats	82	31	49	2	64	228	296	292	42	457	315	43	506	1048	2	14	25	2	17	24	0	9	6	1	2	4	21	2	1	5	42	1	5	5	0	2	2632	2958	1797	2072	2266	2124	8157	2381	4	5	2010-11	Regular
226	LVD	Las Vegas	Desperado	82	46	36	0	92	286	231	285	44	463	302	45	490	816	16	26	15	0	20	21	0	12	23	0	2	4	34	3	0	4	26	0	8	7	0	5	3251	3346	2632	2309	2284	2292	9459	2395	5	9	2010-11	Regular
227	LOU	Louisiana	Voodoo	82	44	38	0	88	271	270	260	35	416	309	42	509	961	3	22	19	0	22	19	0	17	19	0	7	4	26	3	0	7	29	0	11	6	0	10	2484	3065	2511	2553	1943	2084	7964	2116	5	1	2010-11	Regular
228	LVL	Louisville	Lionhearts	82	26	56	0	52	221	344	339	49	553	322	51	497	950	9	13	28	0	13	28	0	18	17	0	3	7	18	10	0	3	41	0	5	5	0	2	2382	2139	2331	2347	2195	2386	8110	2387	6	4	2010-11	Regular
229	MEM	Memphis	Hound Dogs	82	40	39	3	83	279	266	282	47	458	343	66	543	989	9	27	13	1	13	26	2	22	11	2	4	6	32	3	2	3	27	1	5	9	0	10	2481	2724	2361	2309	2244	2105	8588	2416	5	7	2010-11	Regular
230	MIL	Milwaukee	Ice Dragons	82	47	34	1	95	303	248	298	41	475	292	46	476	1043	9	27	14	0	20	20	1	12	15	0	7	10	40	6	0	3	23	1	4	5	0	5	3246	2442	2710	2792	2426	2363	9259	2567	11	0	2010-11	Regular
231	MGA	Mississauga	Indians	82	23	58	1	47	183	316	354	38	584	299	49	469	923	5	10	31	0	13	27	1	2	5	1	5	2	14	4	0	2	41	1	7	13	0	3	2401	2864	2508	2833	2463	2645	8215	2613	10	1	2010-11	Regular
232	MIS	Mississippi	Mud Bugs	82	64	18	0	128	412	237	300	64	487	272	40	446	878	12	34	7	0	30	11	0	28	8	0	6	1	48	2	0	6	11	0	10	5	0	13	3706	2604	2984	2550	2434	2479	11041	2446	2	6	2010-11	Regular
233	OAK	Oakland	Assassins	82	44	38	0	88	272	263	302	46	488	319	49	512	977	8	24	17	0	20	21	0	16	17	0	6	6	35	4	0	4	28	0	5	6	0	5	2789	3339	3322	2534	2078	2134	8365	2398	6	2	2010-11	Regular
234	OKL	Oklahoma	Oil Barons	82	31	51	0	62	259	353	316	39	537	310	59	483	950	18	15	26	0	16	25	0	3	13	0	7	4	21	4	0	6	36	0	4	11	0	2	2626	3052	2951	3343	2485	2488	8347	2844	5	1	2010-11	Regular
235	SFC	San Fran.	Fight. Cocks	82	36	43	3	75	276	281	308	47	499	315	46	515	1009	4	20	20	1	16	23	2	14	18	2	5	8	30	5	1	3	31	1	3	7	1	6	2611	3026	2887	3083	1954	2018	8669	2204	10	0	2010-11	Regular
236	STS	Seattle	Surge	82	35	46	1	71	240	271	290	44	465	303	42	507	931	6	17	23	1	18	23	0	19	14	1	14	9	21	5	0	8	31	0	6	10	1	7	2726	2757	2251	2544	2134	2198	9074	2674	5	4	2010-11	Regular
237	SCS	So. Carolina	Sting Rays	82	20	61	1	41	177	294	321	34	529	263	53	415	864	4	8	32	1	12	29	0	8	27	1	3	8	13	8	0	3	45	1	4	8	0	2	1462	2070	2173	2215	1820	2115	5960	1797	10	3	2010-11	Regular
238	TOL	Toledo	Hny. Badgers	82	57	22	3	117	343	218	314	54	505	268	41	430	753	15	33	7	1	24	15	2	16	11	1	8	2	42	3	2	8	16	1	7	3	0	8	3289	2578	2253	2351	2561	2571	9882	2448	1	5	2010-11	Regular
239	VIC	Victoria	Vipers	82	36	45	1	73	254	306	293	44	491	321	53	545	1181	6	21	19	1	15	26	0	14	18	1	6	5	27	7	1	3	35	0	6	3	0	5	2395	3294	2069	2256	2106	2206	7361	1935	5	5	2010-11	Regular
240	WIT	Wichita	Wolf Pack	82	51	31	0	102	285	229	324	53	501	307	49	491	1024	10	29	12	0	22	19	0	19	16	0	3	5	41	3	0	5	23	0	5	5	0	6	2866	2777	2637	2438	2779	2225	9160	2362	4	6	2010-11	Regular
241	ABB	Abbotsford	Loggerheads	9	4	5	0	8	31	34	28	3	47	27	7	42	64	1	3	2	0	1	3	0	4	1	0	0	1	2	0	0	0	3	0	2	2	0	2	387	291	230	293	206	208	1152	261	2	0	2014-15	Playoffs
242	CIN	Cincinnati	Cyclones	7	3	4	0	6	16	24	26	2	46	24	2	44	98	1	2	1	0	1	3	0	3	4	0	1	0	2	0	0	0	4	0	1	0	0	2	226	275	219	216	157	182	718	198	0	0	2014-15	Playoffs
243	GRE	Green Bay	Glory	5	1	4	0	2	9	15	15	0	21	22	3	33	55	0	1	1	0	0	3	0	0	0	0	1	2	0	0	0	0	2	0	1	2	0	1	104	231	128	155	111	139	421	152	1	0	2014-15	Playoffs
245	IND	Indianapolis	Goats	17	9	8	0	18	52	49	59	11	90	64	10	97	160	3	6	3	0	3	5	0	5	7	0	3	1	5	1	0	0	3	0	4	4	0	3	664	508	496	497	419	394	1989	499	0	2	2014-15	Playoffs
246	KEL	Kelowna	Mountaineers	11	4	7	0	8	23	43	50	3	84	33	7	53	118	0	2	3	0	2	4	0	0	4	0	0	1	2	0	0	0	6	0	2	1	0	2	305	396	274	416	242	308	1023	309	1	1	2014-15	Playoffs
247	LVD	Las Vegas	Desperado	7	3	4	0	6	20	18	19	2	32	35	3	57	111	2	2	2	0	1	2	0	0	0	0	1	0	2	0	0	0	2	0	1	2	0	2	230	207	268	164	202	163	762	212	0	0	2014-15	Playoffs
249	LOU	Louisiana	Voodoo	13	6	7	0	12	43	52	51	12	77	50	7	84	136	1	5	2	0	1	5	0	6	7	0	0	1	5	1	0	0	5	0	1	1	0	3	414	512	368	435	285	338	1366	386	0	0	2014-15	Playoffs
251	MEM	Memphis	Hound Dogs	7	3	4	0	6	25	25	28	3	47	32	8	49	78	0	2	1	0	1	3	0	3	4	0	0	0	2	0	0	0	4	0	1	0	0	2	244	250	206	216	187	169	764	202	1	0	2014-15	Playoffs
252	MIL	Milwaukee	Ice Dragons	17	11	6	0	22	71	58	56	7	91	56	12	83	167	6	6	3	0	5	3	0	7	6	0	1	0	8	0	0	3	4	0	0	2	0	6	718	505	570	462	415	366	2064	481	0	0	2014-15	Playoffs
254	MIS	Mississippi	Mudbugs	22	15	7	0	30	89	46	74	18	117	66	8	118	197	1	9	2	0	6	5	0	8	1	0	0	1	12	1	0	1	4	0	2	2	0	7	772	719	685	602	554	484	2448	616	0	1	2014-15	Playoffs
255	OAK	Oakland	Assassins	22	16	6	0	32	81	65	72	15	122	68	7	115	226	0	9	2	0	7	4	0	4	3	0	1	0	9	2	0	3	3	0	4	1	0	8	792	720	668	622	504	536	2396	597	6	1	2014-15	Playoffs
256	OKL	Oklahoma	Oil Barons	6	2	4	0	4	15	26	18	4	31	24	5	41	79	0	0	3	0	2	1	0	0	0	0	0	0	1	0	0	1	4	0	0	0	0	1	189	227	161	173	144	151	566	175	0	0	2014-15	Playoffs
257	SFC	S.F.	Fight. Cocks	4	0	4	0	0	10	17	16	2	23	15	3	21	47	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	120	182	110	127	85	92	400	94	0	0	2014-15	Playoffs
258	SEA	Seattle	Storm	4	0	4	0	0	9	17	17	1	30	25	5	43	82	1	0	2	0	0	2	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	90	179	115	146	102	107	374	116	0	0	2014-15	Playoffs
259	SCS	S. Carolina	Stingrays	5	1	4	0	2	14	22	19	4	29	14	2	22	34	0	1	1	0	0	3	0	1	4	0	1	0	1	0	0	0	2	0	0	2	0	1	146	239	170	133	117	124	493	160	3	0	2014-15	Playoffs
260	WIT	Wichita	Wolfpack	14	7	7	0	14	44	41	55	8	92	48	7	77	132	3	4	3	0	3	4	0	7	7	0	0	1	5	0	0	0	5	0	2	2	0	3	515	474	417	428	342	323	1514	429	0	1	2014-15	Playoffs
261	ABB	Abbotsford	Loggerheads	82	59	21	2	120	313	214	280	40	469	286	30	510	801	9	32	9	0	27	12	2	25	6	0	8	2	42	3	0	5	14	1	12	4	1	10	3434	2592	2843	2862	2533	2391	10836	2456	2	5	2014-15	Regular
262	CIN	Cincinnati	Cyclones	82	37	41	4	78	229	249	270	42	439	339	35	572	979	8	19	19	2	18	22	2	13	16	2	4	5	25	5	1	2	28	1	10	8	2	5	2879	2832	2570	2376	2216	2119	8614	2292	8	7	2014-15	Regular
263	GRE	Green Bay	Glory	82	32	48	2	66	231	272	302	40	500	282	41	437	846	9	18	22	1	14	26	1	14	16	1	3	5	22	5	2	3	33	0	7	10	0	4	2434	2743	2229	2585	2130	2165	7826	2343	10	6	2014-15	Regular
264	HAS	Halifax	Schooners	82	29	50	3	61	200	290	284	32	480	302	47	502	1005	4	12	27	2	17	23	1	7	23	1	5	2	21	4	1	3	36	1	5	10	1	3	2191	2982	2024	2353	1965	2170	7313	2128	8	2	2014-15	Regular
265	IND	Indianapolis	Goats	82	49	27	6	104	317	228	283	50	470	255	28	430	751	10	28	12	1	21	15	5	18	11	3	3	5	38	4	4	2	14	0	9	9	2	10	3415	2077	2967	2681	2487	2273	10231	2567	1	5	2014-15	Regular
266	KEL	Kelowna	Mountaineers	82	30	45	7	67	209	268	287	35	483	286	47	459	837	6	14	23	4	16	22	3	8	20	4	4	6	22	4	0	3	33	3	5	8	4	5	2575	2839	1887	2171	2065	2158	7758	2191	6	5	2014-15	Regular
267	LVD	Las Vegas	Desperado	82	44	30	8	96	274	236	256	42	413	312	56	503	990	6	21	16	4	23	14	4	24	5	3	9	3	32	0	2	2	23	4	10	7	2	7	2713	2487	3090	2305	2450	2273	8451	2508	6	6	2014-15	Regular
268	LSB	Lone Star	Brahmas	82	24	53	5	53	210	287	299	36	498	296	54	457	823	4	11	27	3	13	26	2	11	18	3	0	3	20	3	1	2	41	3	2	9	1	3	2584	2734	2287	2647	2019	2065	8481	2330	2	4	2014-15	Regular
269	LOU	Louisiana	Voodoo	82	43	35	4	90	267	261	309	49	506	320	44	509	850	8	27	11	2	16	24	2	13	17	1	3	3	29	0	2	5	27	0	9	8	2	8	2714	2846	2300	2724	1947	2230	8860	2316	4	2	2014-15	Regular
270	LVL	Louisville	Lionhearts	82	27	53	2	56	182	257	327	31	561	263	37	431	736	6	18	21	2	9	32	0	9	22	1	2	6	18	3	1	4	39	1	5	11	0	7	1741	2458	2208	2089	1915	1890	6628	2030	5	4	2014-15	Regular
271	MEM	Memphis	Hound Dogs	82	37	40	5	79	231	290	284	38	483	271	39	461	796	11	21	19	1	16	21	4	10	22	0	7	3	25	2	1	2	33	0	10	5	4	6	2362	2772	2037	2648	2195	2244	8421	2260	8	1	2014-15	Regular
272	MIL	Milwaukee	Ice Dragons	82	60	17	5	125	330	198	270	64	427	262	38	436	718	9	33	7	1	27	10	4	22	6	3	5	5	49	0	0	3	13	3	8	4	2	12	3171	2512	2948	2692	2222	2192	9394	2358	1	5	2014-15	Regular
273	MGA	Mississauga	Indians	82	23	51	8	54	233	315	310	37	508	278	58	438	847	4	13	25	4	10	26	4	10	16	4	2	7	15	6	2	0	36	2	8	9	4	3	2260	2670	1927	2088	2174	2286	8058	2305	8	2	2014-15	Regular
274	MIS	Mississippi	Mudbugs	82	55	24	3	113	321	218	317	55	507	276	34	458	806	20	28	11	2	27	13	1	20	11	0	5	3	44	3	3	4	16	0	7	5	0	10	2917	2958	2793	2336	2300	2161	9188	2326	5	5	2014-15	Regular
