113	9	5	2	7	0	4	3	0	1	0	20	25.0	19:45	90	0	3	3	0	0	39	3	4	3	3	2	4	0	1	0	0	0	17	2021-22
117	13	0	3	3	-1	4	0	0	0	0	4	0.0	10:45	120	0	0	0	0	3	1	2	3	2	0	5	3	2	0	0	1	0	553	2021-22
122	13	0	3	3	2	4	0	0	0	0	16	0.0	09:30	90	2	2	0	0	0	4	3	2	2	2	4	3	0	0	0	1	3	260	2021-22
124	14	1	3	4	-8	20	0	0	0	0	12	8.3	14:30	120	0	0	0	2	2	42	1	1	2	0	4	3	2	0	0	1	0	58	2021-22
125	45	5	6	11	-13	14	0	0	0	0	41	12.2	14:00	90	0	3	3	0	0	31	4	4	3	2	3	2	0	0	1	0	0	36	2021-22
126	56	18	26	44	-15	23	2	0	0	0	143	12.6	17:30	90	0	2	2	0	0	30	4	4	4	3	2	1	0	0	0	0	0	999	2021-22
2107	33	1	5	6	-3	14	0	0	0	0	30	3.3	16:45	120	0	0	0	2	0	254	3	3	3	0	3	2	1	0	0	1	0	15	2021-22
127	44	6	11	17	7	17	0	0	3	0	78	7.7	11:45	90	2	0	2	0	0	23	2	2	3	3	3	2	0	0	0	1	2	283	2021-22
1810	47	12	10	22	2	15	3	0	2	0	64	18.8	14:00	90	0	3	3	0	0	43	2	3	3	3	2	2	0	0	0	0	2	16	2021-22
129	36	8	7	15	0	12	0	0	2	0	31	25.8	12:00	90	0	3	3	0	0	68	3	4	3	4	4	4	0	0	0	0	0	64	2021-22
1811	10	1	0	1	-5	6	0	0	0	0	10	10.0	10:45	90	0	3	0	0	0	7	3	3	1	3	4	3	0	0	0	0	0	0	2021-22
133	43	7	15	22	10	16	0	3	1	0	49	14.3	14:45	90	3	0	0	0	0	16	3	4	3	3	3	2	0	0	0	0	3	55	2021-22
138	56	23	26	49	-3	16	8	1	1	0	141	16.3	19:15	90	0	0	2	0	0	30	4	5	4	2	2	2	0	0	0	0	0	113	2021-22
139	45	0	4	4	7	49	0	0	0	0	36	0.0	14:30	120	0	0	0	0	3	4	1	1	2	0	4	4	4	0	0	1	0	2	2021-22
143	55	10	16	26	0	26	3	0	2	0	66	15.2	14:45	90	3	0	3	0	0	24	3	2	3	2	2	2	0	0	1	1	3	7	2021-22
1825	35	2	14	16	-7	14	1	0	0	0	39	5.1	17:00	120	0	0	0	0	2	23	4	4	4	0	3	2	2	0	0	1	0	159	2021-22
147	28	4	3	7	-5	2	0	0	1	0	34	11.8	11:15	90	2	2	2	0	0	10	4	4	3	2	2	2	0	0	0	0	0	32	2021-22
2108	10	0	0	0	-4	4	0	0	0	0	7	0.0	16:15	120	0	0	0	0	2	4	2	2	1	0	5	3	3	0	0	1	0	0	2021-22
149	22	0	1	1	-2	38	0	0	0	0	18	0.0	13:45	120	0	0	0	2	0	4	1	2	1	0	5	5	5	0	0	2	0	1	2021-22
150	40	1	4	5	-3	47	0	0	1	0	31	3.2	14:15	120	0	0	0	0	3	31	2	3	1	0	5	4	3	0	0	1	0	11	2021-22
1827	14	2	3	5	-2	2	1	0	0	0	38	5.3	14:45	120	0	0	0	0	2	253	4	3	4	0	3	1	2	0	0	1	0	13	2021-22
167	39	5	5	10	-5	2	1	0	0	0	23	21.7	10:45	90	2	0	2	0	0	82	2	2	3	3	2	1	0	0	0	0	2	169	2021-22
172	31	5	12	17	-3	10	1	2	0	0	35	14.3	15:00	90	3	0	3	0	0	26	3	2	3	3	3	1	0	0	0	0	4	553	2021-22
174	30	2	11	13	3	25	1	0	0	0	42	4.8	16:15	120	0	0	0	2	0	5	4	4	4	0	3	1	1	0	0	0	0	125	2021-22
176	53	8	12	20	-10	12	4	0	1	0	67	11.9	14:45	90	2	2	0	0	0	24	4	4	3	3	3	2	0	0	0	0	3	20	2021-22
177	46	7	23	30	4	8	2	0	1	0	101	6.9	16:00	90	0	3	3	0	0	12	4	5	4	3	2	1	0	0	0	0	0	999	2021-22
178	53	1	5	6	0	18	0	0	0	0	59	1.7	18:30	120	0	0	0	0	3	17	3	2	2	0	4	3	3	0	0	1	0	1	2021-22
187	56	1	13	14	23	12	0	0	0	0	48	2.1	21:30	120	0	0	0	0	4	255	4	3	4	0	2	1	3	0	0	1	0	11	2021-22
188	53	9	14	23	2	18	1	0	2	0	79	11.4	22:30	120	0	0	0	4	0	33	4	3	4	0	1	1	3	0	0	1	0	8	2021-22
2109	26	1	1	2	-9	8	0	0	1	0	22	4.5	13:45	90	0	2	2	0	0	21	2	2	2	1	2	1	0	0	0	0	0	1	2021-22
2039	11	4	1	5	4	0	1	1	0	0	10	40.0	10:45	90	2	2	0	0	0	201	2	3	2	2	4	1	0	0	0	0	1	3	2021-22
194	56	21	14	35	1	12	1	5	1	0	123	17.1	18:15	90	0	4	4	0	0	36	3	4	4	3	2	2	0	0	1	0	0	56	2021-22
195	49	17	14	31	-3	18	9	0	1	0	129	13.2	17:30	90	0	0	4	0	0	30	4	3	3	4	2	4	0	0	0	0	0	42	2021-22
198	26	0	1	1	-1	30	0	0	0	0	8	0.0	14:15	120	0	0	0	0	3	1	2	3	1	0	5	3	3	0	0	2	0	0	2021-22
2110	38	1	8	9	-1	12	0	0	0	0	24	4.2	19:00	120	0	0	0	3	0	48	2	3	3	0	2	2	1	0	0	1	0	47	2021-22
205	54	20	28	48	12	42	1	3	2	0	120	16.7	18:45	90	0	3	3	0	0	30	4	5	5	4	2	2	0	0	1	0	0	969	2021-22
1813	18	0	1	1	-6	2	0	0	0	0	15	0.0	11:30	90	2	2	0	0	0	1	2	3	1	3	4	2	0	0	0	0	3	0	2021-22
1814	21	10	3	13	-1	12	3	0	1	0	38	26.3	16:45	90	0	2	2	0	0	202	2	3	3	3	3	1	0	0	0	0	2	1	2021-22
208	53	19	25	44	4	10	4	0	3	0	102	18.6	15:00	90	0	2	2	0	0	36	4	4	4	2	1	1	0	0	0	0	0	999	2021-22
212	56	7	22	29	-12	36	2	0	1	0	138	5.1	26:15	120	0	0	0	0	3	6	4	3	4	0	1	3	4	0	0	1	0	41	2021-22
214	23	1	10	11	-3	2	0	0	0	0	37	2.7	19:00	120	0	0	0	2	0	10	4	4	4	0	1	1	1	0	0	1	0	259	2021-22
2111	19	0	2	2	1	23	0	0	0	0	21	0.0	17:30	120	0	0	0	2	2	1	4	3	3	0	4	3	1	0	0	0	0	1	2021-22
218	46	5	11	16	5	12	0	1	1	0	44	11.4	12:45	90	0	4	4	0	0	6	4	5	3	5	4	2	0	0	0	0	1	125	2021-22
219	24	0	1	1	-7	17	0	0	0	0	33	0.0	09:15	90	0	3	3	0	0	4	2	3	2	3	4	2	0	0	0	0	0	1	2021-22
220	38	3	7	10	-6	19	0	0	0	0	46	6.5	12:30	90	0	2	2	0	0	8	3	3	3	3	3	4	0	1	0	0	0	84	2021-22
224	18	0	3	3	-2	6	0	0	0	0	26	0.0	13:45	90	0	4	4	0	0	1	3	2	3	4	2	1	0	0	0	0	0	19	2021-22
235	27	3	1	4	1	12	0	0	1	0	43	7.0	18:45	120	0	0	0	0	4	55	3	3	3	0	4	3	3	0	0	1	0	0	2021-22
236	52	10	34	44	-5	12	3	0	1	0	128	7.8	23:45	120	0	0	0	0	3	11	4	3	5	0	2	2	3	0	0	1	0	107	2021-22
1832	14	1	3	4	-6	4	0	0	0	0	14	7.1	14:45	120	0	0	0	2	0	159	3	2	3	0	3	2	2	0	0	1	0	134	2021-22
2112	12	0	1	1	1	2	0	0	0	0	10	0.0	13:00	120	0	0	0	2	2	4	3	2	2	0	2	1	1	0	0	0	0	9	2021-22
239	40	4	1	5	-10	19	1	1	0	0	51	7.8	12:45	90	3	0	3	0	0	26	2	3	2	3	4	3	0	0	0	0	2	0	2021-22
241	11	1	1	2	-2	5	0	0	0	0	8	12.5	18:45	120	0	0	0	0	2	145	2	3	2	0	3	2	2	0	0	2	0	6	2021-22
1815	13	2	4	6	4	28	0	0	0	0	23	8.7	13:00	90	3	0	3	0	0	8	2	2	2	3	4	2	0	0	0	0	3	999	2021-22
2113	19	1	2	3	3	8	0	0	0	0	31	3.2	20:00	120	0	0	0	0	2	67	2	2	2	0	3	2	3	0	0	1	0	2	2021-22
242	52	6	9	15	0	16	0	0	0	0	65	9.2	10:30	90	0	3	0	0	0	7	2	3	2	4	4	5	0	1	0	0	0	58	2021-22
246	54	17	13	30	3	22	2	0	1	0	154	11.0	16:30	90	3	0	3	0	0	18	3	3	3	3	2	2	0	1	0	0	2	63	2021-22
2114	10	4	1	5	-1	2	0	0	2	0	30	13.3	14:00	90	0	0	2	0	0	24	4	5	4	2	1	1	0	0	0	0	0	5	2021-22
248	53	4	13	17	18	10	0	0	1	0	58	6.9	18:30	120	0	0	0	0	3	21	2	3	3	0	3	3	3	0	0	1	0	16	2021-22
250	46	5	13	18	8	38	0	0	0	0	85	5.9	19:45	120	0	0	0	0	4	37	3	3	3	0	4	4	5	0	0	1	0	26	2021-22
251	49	6	25	31	-15	36	1	0	1	0	120	5.0	26:15	120	0	0	0	2	0	3	4	4	4	0	2	3	3	0	0	1	0	78	2021-22
252	13	0	0	0	-7	10	0	0	0	0	3	0.0	09:30	90	2	2	0	0	0	1	2	2	1	3	4	2	0	0	0	1	3	0	2021-22
253	55	2	8	10	5	44	0	0	0	0	67	3.0	18:15	120	0	0	0	4	0	16	1	1	2	0	3	5	5	0	0	1	0	5	2021-22
255	18	0	1	1	-11	12	0	0	0	0	14	0.0	13:30	120	0	0	0	0	1	4	2	2	1	0	3	1	1	0	0	0	0	1	2021-22
258	41	1	6	7	-16	50	1	0	0	0	81	1.2	21:45	120	0	0	0	2	2	6	2	2	3	0	4	4	5	0	0	1	0	1	2021-22
259	45	9	7	16	-10	33	5	0	1	0	65	13.8	12:30	90	0	0	2	0	0	13	3	2	2	2	2	3	0	1	0	0	0	2	2021-22
263	16	1	2	3	-1	4	0	0	0	0	10	10.0	16:00	120	0	0	0	1	0	156	3	4	3	0	2	1	1	0	0	1	0	41	2021-22
265	56	18	23	41	-6	42	5	0	3	0	176	10.2	23:30	120	0	0	0	3	0	74	4	3	4	0	2	2	3	0	0	1	0	119	2021-22
266	42	8	14	22	9	10	0	0	0	0	76	10.5	13:15	90	3	3	0	0	0	33	3	5	4	2	1	1	0	0	0	0	2	272	2021-22
267	50	9	13	22	0	10	1	2	3	0	75	12.0	17:45	90	4	0	4	0	0	35	4	4	4	4	3	2	0	0	1	0	3	29	2021-22
268	56	7	7	14	-2	27	0	0	3	0	72	9.7	13:45	90	3	0	0	0	0	13	4	3	3	5	3	4	0	0	1	0	3	12	2021-22
2115	18	0	6	6	-6	4	0	0	0	0	24	0.0	17:15	120	0	0	0	1	1	1	2	2	3	0	2	1	1	0	0	0	0	200	2021-22
276	50	4	3	7	-5	30	0	0	0	0	65	6.2	10:00	90	0	2	0	0	0	19	2	2	2	4	3	4	0	0	0	0	0	6	2021-22
277	44	1	6	7	10	38	0	0	0	0	48	2.1	18:15	120	0	0	0	3	3	0	3	4	3	0	5	3	3	0	0	1	0	2	2021-22
280	50	4	7	11	-5	10	0	1	1	0	50	8.0	13:30	90	0	0	4	0	0	15	3	3	2	5	5	4	0	0	1	0	0	38	2021-22
281	19	0	2	2	-3	14	0	0	0	0	18	0.0	16:00	120	0	0	0	2	0	1	2	1	2	0	4	3	3	0	0	1	0	14	2021-22
2116	29	3	3	6	-3	2	0	0	0	0	31	9.7	13:30	120	0	0	0	0	2	74	2	2	2	0	4	1	1	0	0	0	0	5	2021-22
282	54	5	6	11	-8	24	0	1	0	0	88	5.7	14:00	90	0	4	0	0	0	23	4	4	2	3	2	3	0	0	0	0	0	17	2021-22
286	54	1	7	8	21	32	0	0	1	0	30	3.3	15:45	120	0	0	0	3	3	4	2	2	2	0	2	4	3	0	0	2	0	9	2021-22
287	55	14	17	31	15	37	1	1	3	0	122	11.5	15:30	90	0	5	5	0	0	29	4	4	4	5	2	4	0	0	0	0	0	78	2021-22
2117	30	9	3	12	3	16	0	0	4	0	46	19.6	10:30	90	2	0	2	0	0	52	3	3	3	2	3	2	0	0	0	0	3	4	2021-22
288	51	4	10	14	-13	37	0	0	0	0	76	5.3	15:45	90	0	5	5	0	0	6	3	3	3	4	3	4	0	0	0	0	1	52	2021-22
290	48	10	8	18	10	19	1	0	2	0	47	21.3	14:15	90	4	4	4	0	0	26	4	4	3	3	2	2	0	0	1	1	2	10	2021-22
293	55	16	17	33	3	40	1	0	3	0	94	17.0	15:30	90	0	3	0	0	0	25	3	4	3	3	3	3	0	1	0	0	0	211	2021-22
300	31	3	3	6	3	4	0	0	0	0	26	11.5	12:15	90	0	2	2	0	0	22	3	3	2	2	3	2	0	0	0	0	0	12	2021-22
301	56	26	24	50	-4	12	10	0	5	0	166	15.7	18:45	90	0	3	3	0	0	19	5	5	4	2	1	1	0	0	0	0	0	110	2021-22
305	55	15	24	39	2	20	6	0	1	0	115	13.0	18:15	90	4	4	4	0	0	13	3	4	4	4	2	3	0	0	1	0	2	384	2021-22
307	52	5	13	18	4	41	0	0	1	0	60	8.3	13:15	90	0	3	3	0	0	14	3	4	3	3	2	2	0	0	0	0	1	98	2021-22
308	53	17	14	31	-10	25	2	1	2	0	114	14.9	19:15	90	3	0	0	0	0	40	5	5	4	4	2	2	0	0	1	0	3	9	2021-22
309	45	18	23	41	-4	8	3	0	4	0	120	15.0	19:15	90	5	0	0	0	0	19	5	4	4	3	1	3	0	1	0	0	4	45	2021-22
311	51	6	10	16	-4	20	0	1	2	0	79	7.6	16:15	90	3	0	3	0	0	16	3	4	4	4	2	2	0	0	1	0	2	10	2021-22
2118	41	4	9	13	-15	16	1	0	0	0	62	6.5	14:15	90	2	0	2	0	0	6	4	4	3	2	2	1	0	0	0	0	2	31	2021-22
315	55	24	38	62	8	26	5	1	5	0	159	15.1	20:30	90	4	0	0	0	0	21	5	4	5	3	1	3	0	0	0	0	4	122	2021-22
316	51	4	9	13	-10	46	0	0	0	0	70	5.7	14:15	90	0	3	0	0	0	9	3	3	3	4	4	5	0	0	1	0	1	70	2021-22
322	18	2	8	10	-3	4	1	0	0	0	26	7.7	18:30	90	2	0	0	0	0	20	4	3	4	2	1	1	0	0	0	0	2	79	2021-22
323	55	13	7	20	-9	4	0	0	3	0	89	14.6	15:30	90	0	0	2	0	0	39	4	4	3	2	2	2	0	0	0	0	0	18	2021-22
325	56	5	18	23	-36	26	1	0	0	0	115	4.3	21:30	120	0	0	0	1	0	5	5	4	4	0	3	3	3	0	0	0	0	61	2021-22
327	26	1	3	4	1	4	0	0	0	0	19	5.3	12:00	90	0	2	2	0	0	253	3	3	2	3	3	1	0	0	0	0	0	10	2021-22
329	12	2	1	3	-2	0	0	0	0	0	22	9.1	10:30	90	3	0	3	0	0	55	3	3	2	2	2	1	0	0	0	1	2	17	2021-22
330	53	5	19	24	9	24	0	0	0	0	73	6.8	16:45	90	4	0	0	0	0	2	4	4	3	4	2	2	0	0	0	0	3	56	2021-22
2119	16	0	1	1	3	8	0	0	0	0	19	0.0	15:00	120	0	0	0	1	1	4	2	2	2	0	2	2	1	0	0	0	0	1	2021-22
340	44	1	9	10	-16	14	0	0	1	0	58	1.7	18:30	120	0	0	0	3	0	14	3	2	2	0	5	3	3	0	0	2	0	44	2021-22
341	13	0	1	1	-2	7	0	0	0	0	13	0.0	10:15	90	3	0	0	0	0	1	3	3	2	3	4	2	0	0	0	1	2	4	2021-22
345	52	32	24	56	3	12	9	1	7	0	155	20.6	20:30	90	0	2	2	0	0	57	5	4	4	4	2	2	0	0	0	0	1	322	2021-22
346	41	5	9	14	1	6	2	0	1	0	92	5.4	15:00	90	0	3	3	0	0	5	4	4	3	2	2	2	0	0	0	0	0	82	2021-22
347	47	4	8	12	3	18	0	0	0	0	43	9.3	18:00	120	0	0	0	4	0	45	4	3	3	0	3	2	3	0	0	2	0	33	2021-22
348	53	4	9	13	5	8	0	0	0	0	77	5.2	18:00	120	0	0	0	3	3	51	3	3	3	0	5	3	3	0	0	1	0	22	2021-22
2120	26	3	2	5	0	23	2	0	0	0	31	9.7	12:30	90	3	0	3	0	0	22	2	3	3	3	3	2	0	0	0	0	2	1	2021-22
351	52	0	9	9	10	20	0	0	0	0	44	0.0	17:00	120	0	0	0	0	3	4	2	2	2	0	3	3	5	0	0	1	0	29	2021-22
352	41	0	4	4	-4	26	0	0	0	0	44	0.0	17:15	120	0	0	0	0	3	4	2	2	2	0	4	3	3	0	0	0	0	8	2021-22
356	51	2	4	6	-1	19	0	0	0	0	36	5.6	13:15	120	0	0	0	2	2	0	3	3	3	0	2	2	1	0	0	1	0	1	2021-22
360	49	5	5	10	-7	53	0	0	2	0	65	7.7	11:15	90	0	3	3	0	0	24	2	3	2	3	4	4	0	0	0	0	0	26	2021-22
364	31	1	7	8	2	13	0	0	0	0	44	2.3	11:00	90	0	3	3	0	0	254	3	3	3	3	5	2	0	0	0	1	0	158	2021-22
366	51	7	8	15	-2	18	0	0	2	0	66	10.6	16:15	90	4	4	0	0	0	29	3	3	3	3	3	3	0	0	0	1	2	2	2021-22
367	56	2	17	19	15	49	0	0	0	0	51	3.9	19:00	120	0	0	0	4	0	1	3	3	3	0	5	4	4	0	0	1	0	48	2021-22
370	36	2	9	11	-13	14	1	0	0	0	39	5.1	15:00	120	0	0	0	1	1	16	2	3	3	0	2	1	1	0	0	1	0	82	2021-22
372	46	3	11	14	1	8	0	0	0	0	69	4.3	16:30	120	0	0	0	0	1	248	4	4	4	0	3	2	1	0	0	1	0	26	2021-22
374	54	9	15	24	-18	75	2	0	2	0	99	9.1	15:15	90	1	1	0	0	0	43	4	3	4	2	1	2	0	0	0	0	3	105	2021-22
376	50	6	14	20	-10	10	2	0	1	0	104	5.8	12:30	90	0	1	1	0	0	4	3	4	4	2	3	2	0	1	0	0	1	184	2021-22
379	51	17	14	31	14	10	5	0	3	0	86	19.8	14:30	90	0	0	4	0	0	33	4	4	4	2	2	1	0	1	0	0	1	102	2021-22
382	56	8	26	34	-14	26	6	0	0	0	101	7.9	26:30	120	0	0	0	0	4	15	5	3	4	0	2	4	4	0	0	1	0	58	2021-22
383	56	11	4	15	4	31	0	0	3	0	68	16.2	14:30	90	4	0	0	0	0	27	3	3	2	4	4	3	0	0	1	1	4	0	2021-22
384	27	1	4	5	-4	6	0	0	0	0	27	3.7	11:00	90	2	0	2	0	0	7	2	3	3	2	2	1	0	0	0	0	2	13	2021-22
386	56	31	53	84	29	22	15	1	8	0	168	18.5	22:15	90	3	3	0	0	0	20	5	4	5	2	1	3	0	0	0	0	4	999	2021-22
391	44	2	21	23	-8	20	0	0	0	0	76	2.6	16:00	90	0	1	0	0	0	3	4	5	5	2	2	1	0	0	0	0	1	999	2021-22
2121	24	3	5	8	-12	6	0	0	0	0	28	10.7	19:30	120	0	0	0	2	2	41	4	4	4	0	2	1	1	0	0	1	0	19	2021-22
393	51	11	11	22	-1	20	2	0	0	0	84	13.1	13:45	90	0	3	3	0	0	25	3	4	3	3	3	2	0	0	0	0	0	27	2021-22
397	46	9	12	21	-8	38	1	0	3	0	76	11.8	15:00	90	2	2	0	0	0	32	4	4	3	2	2	2	0	0	0	0	1	57	2021-22
398	34	6	7	13	-12	6	1	0	0	0	73	8.2	15:45	90	2	0	2	0	0	36	5	5	4	2	2	1	0	0	0	0	3	12	2021-22
399	43	10	22	32	27	18	1	0	1	0	104	9.6	15:45	90	0	3	3	0	0	20	4	4	4	3	2	2	0	0	0	0	0	999	2021-22
400	51	6	15	21	1	46	1	0	1	0	89	6.7	22:15	120	0	0	0	0	3	62	3	3	4	0	3	3	3	0	0	1	0	25	2021-22
402	41	4	10	14	18	12	0	0	0	0	50	8.0	22:15	120	0	0	0	3	0	41	3	3	4	0	3	3	4	0	0	1	0	13	2021-22
404	43	6	14	20	-8	18	2	0	0	0	73	8.2	19:15	120	0	0	0	1	1	7	3	3	4	0	3	1	2	0	0	1	0	41	2021-22
407	56	17	14	31	-11	12	8	1	4	0	95	17.9	18:30	90	3	3	0	0	0	24	4	4	4	4	2	2	0	1	0	1	3	3	2021-22
409	40	8	5	13	-5	21	2	0	0	0	48	16.7	12:45	90	0	2	2	0	0	61	3	3	3	3	2	2	0	0	0	0	0	16	2021-22
411	46	3	4	7	-9	14	0	0	0	0	39	7.7	13:00	90	3	0	0	0	0	14	3	3	2	4	2	2	0	0	1	0	4	1	2021-22
415	55	16	17	33	9	16	1	0	2	0	128	12.5	16:45	90	0	0	1	0	0	19	4	4	4	2	2	1	0	0	0	0	0	65	2021-22
