30	"Hill, Adin*"		0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Rookie
31	"Holtby, Braden"	MSG	4	238	6.05	0	4	0	0	0	24	171	195	0.877	0	0	0	0	4	3	7	57.1	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
32	"Howard, Jimmy"		0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
33	"Hutchinson, Michael"		0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
34	"Khudobin, Anton"	PEO	4	195	4.92	0	3	0	0	0	16	101	117	0.863	0	0	0	0	1	0	1	100.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
35	"Kinkaid, Keith"	VIC	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
36	"Korpisalo, Joonas"	CIN	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
37	"Koskinen, Mikko"	PEO	2	105	2.29	1	1	0	0	0	4	55	59	0.932	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
38	"Kuemper, Darcy"	STA	10	551	3.59	5	4	0	1	0	33	286	319	0.897	0	0	0	4	4	6	10	40.0	2	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
39	"Lehner, Robin"	MIL	14	861	2.93	7	7	0	0	0	42	358	400	0.895	0	0	0	0	4	5	9	44.4	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
40	"Lundqvist, Henrik"		0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
41	"Luongo, Roberto"		0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
42	"M. Fleury, Marc-Andre"	IND	4	178	5.39	4	0	0	0	0	16	77	93	0.828	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
43	"M. Jones, Martin"		0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
44	"M. Murray, Matt"	OKL	2	120	5.50	0	2	0	0	0	11	62	73	0.849	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
