2027	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Rookie
784	AUG	5	258	3.26	0	3	1	1	0	14	124	138	0.899	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1862	WIT	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Rookie
833	FA	20	897	4.41	4	11	1	1	0	66	501	567	0.884	0	0	0	2	2	1	3	66.7	1	0	0	0	0	0	0	0	2021-22	Regular	Veteran
838	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
2099	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Rookie
866	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
867	OKL	20	1091	4.34	5	11	2	0	0	79	633	712	0.889	0	0	0	0	20	8	28	71.4	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
889	LSB	28	1559	4.04	5	15	4	1	0	105	777	882	0.881	0	0	0	16	20	15	35	57.1	8	0	0	0	0	0	0	0	2021-22	Regular	Veteran
2183	VSJ	28	1557	3.78	12	10	3	0	1	98	776	874	0.888	0	0	0	4	38	12	50	76.0	2	0	0	0	0	0	0	0	2021-22	Regular	Rookie
950	FA	15	894	4.56	4	10	1	0	0	68	544	612	0.889	0	0	0	0	5	6	11	45.5	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1877	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1037	ATL	81	4834	3.72	34	43	3	3	6	300	2321	2621	0.886	0	1	1	4	1	3	4	25.0	2	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1076	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1099	CHY	7	394	2.59	4	1	1	0	0	17	188	205	0.917	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1114	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
2184	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Rookie
1145	FA	17	938	2.75	8	8	0	3	1	43	507	550	0.922	0	0	0	2	23	6	29	79.3	1	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1154	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1895	PEO	72	4174	2.43	45	17	6	0	6	169	2236	2405	0.930	0	4	4	18	85	95	180	47.2	9	0	0	0	0	0	0	0	2021-22	Regular	Rookie
2185	WIT	5	214	3.93	0	3	0	1	0	14	116	130	0.892	0	0	0	0	0	4	4	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Rookie
1285	STA	23	1340	3.94	5	14	2	0	0	88	714	802	0.890	0	0	0	0	5	0	5	100.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1297	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1321	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1341	MEM	3	49	2.45	0	0	1	0	0	2	22	24	0.917	0	0	0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1344	FA	4	220	3.00	4	0	0	0	0	11	77	88	0.875	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1354	FA	32	1930	3.82	17	12	3	2	1	123	981	1104	0.889	0	2	2	2	33	22	55	60.0	1	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1370	GRE	5	224	3.48	1	2	1	1	0	13	126	139	0.906	0	0	0	0	2	0	2	100.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1382	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1387	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
