2027	VSJ	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Rookie
784	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1862	WIT	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Rookie
833	MSG	79	4709	2.54	53	15	9	3	10	199	2175	2374	0.916	0	1	1	20	1	0	1	100.0	10	0	0	0	0	0	0	0	2020-21	Regular	Veteran
838	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Veteran
2028	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Rookie
866	CIN	2	125	3.84	0	1	1	0	0	8	61	69	0.884	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Veteran
867	VSJ	50	2980	3.20	20	24	5	3	2	159	1767	1926	0.917	0	0	0	2	1	3	4	25.0	1	0	0	0	0	0	0	0	2020-21	Regular	Veteran
889	OAK	26	1342	2.91	12	5	4	0	0	65	718	783	0.917	0	1	1	2	11	16	27	40.7	1	0	0	0	0	0	0	0	2020-21	Regular	Veteran
950	WIT	81	4822	2.91	48	25	6	5	1	234	2332	2566	0.909	0	2	2	16	33	39	72	45.8	8	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1873	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Rookie
996	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1037	ATL	70	4146	3.24	34	32	4	7	6	224	2240	2464	0.909	0	0	0	6	2	2	4	50.0	3	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1076	IND	3	81	2.22	0	0	1	0	0	3	52	55	0.945	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1099	CHY	37	2148	3.32	17	18	1	0	1	119	1046	1165	0.898	0	0	0	0	0	3	3	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Rookie
1114	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1126	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1145	SFC	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1154	OKL	35	1953	4.12	5	25	2	4	0	134	1117	1251	0.893	0	0	0	2	5	0	5	100.0	1	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1188	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1285	STA	5	52	1.15	1	0	0	0	0	1	25	26	0.962	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1321	FA	59	3543	4.18	10	44	5	1	2	247	2001	2248	0.890	0	2	2	10	77	30	107	72.0	5	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1341	FA	9	482	4.11	2	6	0	1	1	33	249	282	0.883	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1344	MIL	80	4688	3.06	33	37	6	6	4	239	2566	2805	0.915	0	1	1	4	1	4	5	20.0	2	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1354	IND	81	4858	2.64	57	20	4	6	8	214	2679	2893	0.926	0	0	0	12	29	34	63	46.0	6	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1370	GRE	24	1342	3.76	8	11	3	2	0	84	771	855	0.902	0	0	0	0	15	12	27	55.6	0	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1382	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1387	SJV	2	51	7.06	0	0	0	0	0	6	20	26	0.769	0	0	0	0	1	0	1	100.0	0	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1430	SJV	5	148	4.86	2	1	0	0	0	12	80	92	0.870	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Rookie
1440	CHY	44	2607	3.52	20	19	3	4	1	153	1291	1444	0.894	0	1	1	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1461	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Veteran
2029	STA	2	120	3.00	0	2	0	0	0	6	67	73	0.918	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Rookie
1531	MEM	1	1	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1558	ATL	18	782	2.99	6	5	1	3	0	39	398	437	0.911	0	0	0	2	13	1	14	92.9	1	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1593	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1611	FA	36	2169	3.10	14	18	3	5	1	112	1078	1190	0.906	0	1	1	19	27	27	54	50.0	7	0	0	1	0	0	0	0	2020-21	Regular	Veteran
1673	SFC	36	2009	2.84	17	12	4	4	1	95	1069	1164	0.918	0	1	1	12	17	20	37	45.9	6	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1687	SEA	82	4919	3.20	37	37	7	4	7	262	2389	2651	0.901	0	0	0	2	1	4	5	20.0	1	0	0	0	0	0	0	0	2020-21	Regular	Veteran
1690	KEL	79	4649	3.24	31	36	7	4	4	251	2342	2593	0.903	0	1	1	6	2	1	3	66.7	3	0	0	0	0	0	0	0	2020-21	Regular	Veteran
